Target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Data_transparency.started,key_resp_data_transp.started,Data_transparency.stopped,key_resp_data_transp.keys,key_resp_data_transp.rt,key_resp_data_transp.duration,instructions.started,instructions.stopped,trial.started,target_show.started,target_show.stopped,target_find.started,mouse.started,trial.stopped,target_position_x_y,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,feedback.started,feedback.stopped,instructions_survey.started,instructions_survey.stopped,instructions_ratings.started,instructions_ratings.stopped,survey_ratings.started,survey_ratings.stopped,furcht.response,liebenswert.response,rated_image,survey_gen.started,survey_gen.stopped,age.text,gender.response,survey_games.started,survey_games.stopped,pc_frequency.response,reaction_games_frequency.response,instructions_neuro.started,instructions_neuro.stopped,survey_neuro.started,survey_neuro.stopped,neuro_1_rev.response,neuro_2.response,neuro_3.response,neuro_4_rev.response,survey_fear.started,survey_fear.stopped,specific_fear_spider.response,specific_fear_snake.response,thanks.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.013065400067716837,0.02787490002810955,57.526525400113314,z,57.492630399763584,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322916,001,2023-11-13_13h16.03.318,Selektive Wahrnehmung,2023.2.3,59.95958712600038,2023-11-13 13h28.24.434804 +0100,
,,,,,,,,,,,,,,,,,57.52660480001941,62.70945730013773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322916,001,2023-11-13_13h16.03.318,Selektive Wahrnehmung,2023.2.3,59.95958712600038,2023-11-13 13h28.24.434804 +0100,
gesicht3,0,0,0,10,,,,,62.77687769988552,,,,,,,,,,62.72610830003396,62.77687769988552,64.79154150001705,65.72357070026919,3.014256200287491,66.79454819997773,"[-300, 300]",[-0.42407407407407405],[0.22037037037037038],[1],[0],[0],[1.0698537998832762],[],[],66.79774409998208,67.80736239999533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322916,001,2023-11-13_13h16.03.318,Selektive Wahrnehmung,2023.2.3,59.95958712600038,2023-11-13 13h28.24.434804 +0100,
gruppe1,0,1,1,6,,,,,67.8402652000077,,,,,,,,,,67.8076479001902,67.8402652000077,69.84026279998943,70.82330750022084,3.016016500070691,71.87713380018249,"[0, -300]",[0.024074074074074074],[-0.27870370370370373],[1],[0],[0],[1.0531851998530328],[1],['target_find'],71.87798959994689,72.89217130001634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322916,001,2023-11-13_13h16.03.318,Selektive Wahrnehmung,2023.2.3,59.95958712600038,2023-11-13 13h28.24.434804 +0100,
gesicht1,0,2,2,8,,,,,73.00981090031564,,,,,,,,,,72.89280749997124,73.00981090031564,75.02354709990323,75.93976530013606,3.047646400053054,76.97485530003905,"[300, 300]",[0.15185185185185185],[0.29259259259259257],[1],[0],[0],[1.0345518998801708],[1],['target_find'],76.97540110023692,77.99079059995711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322916,001,2023-11-13_13h16.03.318,Selektive Wahrnehmung,2023.2.3,59.95958712600038,2023-11-13 13h28.24.434804 +0100,
spinne2,0,3,3,1,,,,,78.20641499990597,,,,,,,,,,77.99136399989948,78.20641499990597,80.20641480013728,81.05618489999324,3.065585599746555,81.99099500011653,"[0, 300]",[-0.058333333333333334],[0.25555555555555554],[1],[0],[0],[0.9341234001331031],[1],['target_find'],81.99153569992632,83.00736179994419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322916,001,2023-11-13_13h16.03.318,Selektive Wahrnehmung,2023.2.3,59.95958712600038,2023-11-13 13h28.24.434804 +0100,
schlange1,0,4,4,2,,,,,83.07271469989792,,,,,,,,,,83.00805919989944,83.07271469989792,85.07292800024152,86.07264900021255,3.0653428002260625,86.65897350013256,"[-300, 0]",[-0.17777777777777778],[-0.03888888888888889],[1],[0],[0],[0.5855133002623916],[1],['target_find'],86.66020999988541,87.67408020002767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322916,001,2023-11-13_13h16.03.318,Selektive Wahrnehmung,2023.2.3,59.95958712600038,2023-11-13 13h28.24.434804 +0100,
auto1,0,5,5,12,,,,,87.72270489996299,,,,,,,,,,87.67483180016279,87.72270489996299,89.72393879992887,90.6890576002188,3.0150158000178635,91.32347030006349,"[0, -300]",[0.000925925925925926],[-0.22870370370370371],[1],[0],[0],[0.6339941998012364],[1],['target_find'],91.32396179996431,92.34002450015396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322916,001,2023-11-13_13h16.03.318,Selektive Wahrnehmung,2023.2.3,59.95958712600038,2023-11-13 13h28.24.434804 +0100,
gesicht4,0,6,6,11,,,,,92.38924820022658,,,,,,,,,,92.3405233998783,92.38924820022658,94.38922289991751,95.37236629985273,2.999011999927461,96.0580766000785,"[0, 300]",[-0.07685185185185185],[0.21666666666666667],[1],[0],[0],[0.7181014996021986],[1],['target_find'],96.05924850003794,97.07491760002449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322916,001,2023-11-13_13h16.03.318,Selektive Wahrnehmung,2023.2.3,59.95958712600038,2023-11-13 13h28.24.434804 +0100,
person1,0,7,7,4,,,,,97.12570980004966,,,,,,,,,,97.07567760022357,97.12570980004966,99.13898769998923,100.10532360011712,3.0304543003439903,101.04123019985855,"[300, 300]",[0.13518518518518519],[0.31203703703703706],[1],[0],[0],[0.9352571000345051],[0],['dis5'],101.04210820002481,102.05680780019611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322916,001,2023-11-13_13h16.03.318,Selektive Wahrnehmung,2023.2.3,59.95958712600038,2023-11-13 13h28.24.434804 +0100,
