Target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Data_transparency.started,key_resp_data_transp.started,Data_transparency.stopped,key_resp_data_transp.keys,key_resp_data_transp.rt,key_resp_data_transp.duration,instructions.started,instructions.stopped,trial.started,target_show.started,target_show.stopped,target_find.started,mouse.started,trial.stopped,target_position_x_y,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,feedback.started,feedback.stopped,instructions_survey.started,instructions_survey.stopped,instructions_ratings.started,instructions_ratings.stopped,survey_ratings.started,survey_ratings.stopped,furcht.response,liebenswert.response,rated_image,survey_gen.started,survey_gen.stopped,age.text,gender.response,survey_games.started,survey_games.stopped,pc_frequency.response,reaction_games_frequency.response,instructions_neuro.started,instructions_neuro.stopped,survey_neuro.started,survey_neuro.stopped,neuro_1_rev.response,neuro_2.response,neuro_3.response,neuro_4_rev.response,survey_fear.started,survey_fear.stopped,specific_fear_spider.response,specific_fear_snake.response,thanks.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.004246468694873329,0.022259187337112962,7.113626388691955,z,7.079212897158868,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430550,001,2023-11-06_13h31.42.073,Selektive Wahrnehmung,2023.2.3,59.84015400762341,2023-11-06 13h32.52.109665 +0100,
,,,,,,,,,,,,,,,,,7.113661090895221,27.735464257158128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430550,001,2023-11-06_13h31.42.073,Selektive Wahrnehmung,2023.2.3,59.84015400762341,2023-11-06 13h32.52.109665 +0100,
person1,0,0,0,4,,,,,28.013463885673445,,,,,,,,,,27.743850243497945,28.013463885673445,30.01881655818397,30.739817392459372,3.00446947301225,31.722319233525013,"[300, 0]",[0.20925925925925926],[-0.025],[1],[0],[0],[0.9818752103110455],[1],['target_find'],31.723491143969113,32.73951986373959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430550,001,2023-11-06_13h31.42.073,Selektive Wahrnehmung,2023.2.3,59.84015400762341,2023-11-06 13h32.52.109665 +0100,
spinne2,0,1,1,1,,,,,33.203307119896635,,,,,,,,,,32.73979549024989,33.203307119896635,35.207439810878896,35.74136789824388,3.001966647770132,37.11042127051587,"[0, -300]",[0.05],[-0.2777777777777778],[1],[0],[0],[1.3684648570515492],[1],['target_find'],37.11097337686806,38.127524336341594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430550,001,2023-11-06_13h31.42.073,Selektive Wahrnehmung,2023.2.3,59.84015400762341,2023-11-06 13h32.52.109665 +0100,
flugzeug1,0,2,2,13,,,,,38.228193719071896,,,,,,,,,,38.12790435390343,38.228193719071896,40.22919041183832,41.130032566025875,3.002590718526335,42.01915021132754,"[300, 300]",[0.40370370370370373],[0.45555555555555555],[1],[0],[0],[0.8879121704321733],[],[],42.02104802358099,43.032402186010586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430550,001,2023-11-06_13h31.42.073,Selektive Wahrnehmung,2023.2.3,59.84015400762341,2023-11-06 13h32.52.109665 +0100,
schlange1,0,3,3,2,,,,,43.073312384959536,,,,,,,,,,43.03278476357082,43.073312384959536,45.083930690030684,46.03581949962245,3.0035012246753467,47.088140180969276,"[0, 300]",[-0.019444444444444445],[0.2861111111111111],[1],[0],[0],[1.0518007171976933],[1],['target_find'],47.088632838466765,48.104151834082586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430550,001,2023-11-06_13h31.42.073,Selektive Wahrnehmung,2023.2.3,59.84015400762341,2023-11-06 13h32.52.109665 +0100,
gesicht4,0,4,4,11,,,,,48.136796935510574,,,,,,,,,,48.10447410945471,48.136796935510574,50.13888219654655,51.10666433043116,3.00264191849692,51.80873084658833,"[0, 300]",[0.03611111111111111],[0.25925925925925924],[1],[0],[0],[0.7014666231652882],[1],['target_find'],51.80923573518976,52.82578527244186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430550,001,2023-11-06_13h31.42.073,Selektive Wahrnehmung,2023.2.3,59.84015400762341,2023-11-06 13h32.52.109665 +0100,
schlange2,0,5,5,3,,,,,52.87096469562857,,,,,,,,,,52.826261147726655,52.87096469562857,54.87711836323888,55.827915191230204,3.0022124076303953,57.13060913458685,"[300, 300]",[0.22314814814814815],[0.23425925925925925],[1],[0],[0],[1.302173410319483],[1],['target_find'],57.13108500987164,58.14774519594903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430550,001,2023-11-06_13h31.42.073,Selektive Wahrnehmung,2023.2.3,59.84015400762341,2023-11-06 13h32.52.109665 +0100,
schiff1,0,6,6,14,,,,,58.19081518033636,,,,,,,,,,58.14822249345525,58.19081518033636,60.19899750456989,61.14990156805561,3.0022761231502955,62.23563279039536,"[0, -300]",[-0.08703703703703704],[-0.337037037037037],[1],[0],[0],[1.0851242182407077],[1],['target_find'],62.23612146567302,63.25281436284331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430550,001,2023-11-06_13h31.42.073,Selektive Wahrnehmung,2023.2.3,59.84015400762341,2023-11-06 13h32.52.109665 +0100,
gesicht2,0,7,7,9,,,,,63.297208435365974,,,,,,,,,,63.25333176699314,63.297208435365974,65.30448878677998,66.25562694791006,3.0029826827476427,66.94052298494717,"[300, 300]",[0.2574074074074074],[0.26666666666666666],[1],[0],[0],[0.6842193440879782],[1],['target_find'],66.94104750020415,67.95735753536974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430550,001,2023-11-06_13h31.42.073,Selektive Wahrnehmung,2023.2.3,59.84015400762341,2023-11-06 13h32.52.109665 +0100,
gesicht1,0,8,8,8,,,,,67.9933084482509,,,,,,,,,,67.9577984240077,67.9933084482509,70.00874836835646,70.96332204753253,3.006118396519014,71.64519074406871,"[0, 300]",[-0.04259259259259259],[0.30092592592592593],[1],[0],[0],[0.6812352391189052],[1],['target_find'],71.64568795267496,72.6622036410572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430550,001,2023-11-06_13h31.42.073,Selektive Wahrnehmung,2023.2.3,59.84015400762341,2023-11-06 13h32.52.109665 +0100,
