Target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Data_transparency.started,key_resp_data_transp.started,Data_transparency.stopped,key_resp_data_transp.keys,key_resp_data_transp.rt,key_resp_data_transp.duration,instructions.started,instructions.stopped,trial.started,target_show.started,target_show.stopped,target_find.started,mouse.started,trial.stopped,target_position_x_y,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,feedback.started,feedback.stopped,instructions_survey.started,instructions_survey.stopped,instructions_ratings.started,instructions_ratings.stopped,survey_ratings.started,survey_ratings.stopped,furcht.response,liebenswert.response,rated_image,survey_gen.started,survey_gen.stopped,age.text,gender.response,survey_games.started,survey_games.stopped,pc_frequency.response,reaction_games_frequency.response,instructions_neuro.started,instructions_neuro.stopped,survey_neuro.started,survey_neuro.stopped,neuro_1_rev.response,neuro_2.response,neuro_3.response,neuro_4_rev.response,survey_fear.started,survey_fear.stopped,specific_fear_spider.response,specific_fear_snake.response,thanks.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.02416509995236993,0.040692000184208155,28.24041510000825,z,28.165159299969673,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094115,001,2023-11-13_13h40.16.508,Selektive Wahrnehmung,2023.2.3,59.95829305673547,2023-11-13 14h01.46.745651 +0100,
,,,,,,,,,,,,,,,,,28.240457800216973,269.52813230035827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094115,001,2023-11-13_13h40.16.508,Selektive Wahrnehmung,2023.2.3,59.95829305673547,2023-11-13 14h01.46.745651 +0100,
gesicht1,0,0,0,8,,,,,269.5790348001756,,,,,,,,,,269.5389024000615,269.5790348001756,271.59378300001845,272.5437593003735,3.0157008999958634,274.0618768003769,"[-300, 300]",[-0.29074074074074074],[0.27314814814814814],[1],[0],[0],[1.5173013997264206],[1],['target_find'],274.06423240015283,275.0760067999363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094115,001,2023-11-13_13h40.16.508,Selektive Wahrnehmung,2023.2.3,59.95829305673547,2023-11-13 14h01.46.745651 +0100,
person2,0,1,1,5,,,,,275.11202140012756,,,,,,,,,,275.0762571999803,275.11202140012756,277.12533099995926,278.0922413999215,3.016338899731636,279.1108416002244,"[-300, 0]",[-0.24814814814814815],[-0.016666666666666666],[1],[0],[0],[1.0178943001665175],[1],['target_find'],279.11178410006687,280.1265193000436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094115,001,2023-11-13_13h40.16.508,Selektive Wahrnehmung,2023.2.3,59.95829305673547,2023-11-13 14h01.46.745651 +0100,
zug1,0,2,2,15,,,,,280.17553130025044,,,,,,,,,,280.12724100006744,280.17553130025044,282.1753862001933,283.1587336999364,3.0322996000759304,284.244877200108,"[-300, -300]",[-0.2935185185185185],[-0.30277777777777776],[1],[0],[0],[1.0852873995900154],[1],['target_find'],284.24604460038245,285.25962360017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094115,001,2023-11-13_13h40.16.508,Selektive Wahrnehmung,2023.2.3,59.95829305673547,2023-11-13 14h01.46.745651 +0100,
schlange2,0,3,3,3,,,,,285.3118933001533,,,,,,,,,,285.26024750014767,285.3118933001533,287.32520140009,288.29174609994516,3.032200800254941,289.8776245000772,"[300, 0]",[0.33055555555555555],[-0.06018518518518518],[1],[0],[0],[1.5850939000956714],[1],['target_find'],289.8786002001725,290.8919609002769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094115,001,2023-11-13_13h40.16.508,Selektive Wahrnehmung,2023.2.3,59.95829305673547,2023-11-13 14h01.46.745651 +0100,
gesicht2,0,4,4,9,,,,,291.0249022003263,,,,,,,,,,290.8924302002415,291.0249022003263,293.0249129002914,293.92485720012337,3.0329841999337077,295.04283880023286,"[0, 300]",[0.001851851851851852],[0.3398148148148148],[1],[0],[0],[1.117488100193441],[1],['target_find'],295.043361000251,296.0597635000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094115,001,2023-11-13_13h40.16.508,Selektive Wahrnehmung,2023.2.3,59.95829305673547,2023-11-13 14h01.46.745651 +0100,
spinne1,0,5,5,0,,,,,296.1109758000821,,,,,,,,,,296.06036410015076,296.1109758000821,298.12589130038396,299.1442992002703,3.084592300001532,300.5602466999553,"[300, -300]",[0.2740740740740741],[-0.24444444444444444],[1],[0],[0],[1.4152325997129083],[1],['target_find'],300.5611507999711,301.57549310009927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094115,001,2023-11-13_13h40.16.508,Selektive Wahrnehmung,2023.2.3,59.95829305673547,2023-11-13 14h01.46.745651 +0100,
gruppe1,0,6,6,6,,,,,301.6077319001779,,,,,,,,,,301.5760051002726,301.6077319001779,303.6077172001824,304.60790950013325,2.999206299893558,305.96070219995454,"[-300, 0]",[-0.31203703703703706],[0.04814814814814815],[1],[0],[0],[1.384806000161916],[1],['target_find'],305.96186270006,306.97649980010465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094115,001,2023-11-13_13h40.16.508,Selektive Wahrnehmung,2023.2.3,59.95829305673547,2023-11-13 14h01.46.745651 +0100,
schlange1,0,7,7,2,,,,,307.0257848999463,,,,,,,,,,306.9770055003464,307.0257848999463,309.02537960000336,309.9910065000877,3.0145955998450518,310.84198429994285,"[-300, -300]",[-0.2972222222222222],[-0.31574074074074077],[1],[0],[0],[0.8504995000548661],[1],['target_find'],310.84249950014055,311.8587112999521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094115,001,2023-11-13_13h40.16.508,Selektive Wahrnehmung,2023.2.3,59.95829305673547,2023-11-13 14h01.46.745651 +0100,
