Target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Data_transparency.started,key_resp_data_transp.started,Data_transparency.stopped,key_resp_data_transp.keys,key_resp_data_transp.rt,key_resp_data_transp.duration,instructions.started,instructions.stopped,trial.started,target_show.started,target_show.stopped,target_find.started,mouse.started,trial.stopped,target_position_x_y,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,feedback.started,feedback.stopped,instructions_survey.started,instructions_survey.stopped,instructions_ratings.started,instructions_ratings.stopped,survey_ratings.started,survey_ratings.stopped,furcht.response,liebenswert.response,rated_image,survey_gen.started,survey_gen.stopped,age.text,gender.response,survey_games.started,survey_games.stopped,pc_frequency.response,reaction_games_frequency.response,instructions_neuro.started,instructions_neuro.stopped,survey_neuro.started,survey_neuro.stopped,neuro_1_rev.response,neuro_2.response,neuro_3.response,neuro_4_rev.response,survey_fear.started,survey_fear.stopped,specific_fear_spider.response,specific_fear_snake.response,thanks.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
gesicht3,0,8,8,10,,,,,119.54224040254485,,,,,,,,,,119.50012814207003,119.54224040254485,121.5501212158706,122.50131114583928,3.0020653499523178,123.22159603389446,"[-300, 0]",[-0.20462962962962963],[-0.05],[1],[0],[0],[0.7193317152559757],[1],['target_find'],123.22277789993677,124.23779513582122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
gesicht4,0,9,9,11,,,,,124.27345193328802,,,,,,,,,,124.23863566864748,124.27345193328802,126.28844044031575,127.2544834818691,3.0168792081531137,127.90780506574083,"[-300, 0]",[-0.21296296296296297],[-0.006481481481481481],[1],[0],[0],[0.6525820287643],[1],['target_find'],127.90842856757808,128.9254835624015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
gruppe1,0,10,10,6,,,,,128.97262451332062,,,,,,,,,,128.92620405973867,128.97262451332062,130.97633110673632,131.92798155208584,3.002660691854544,132.84681082493626,"[-300, -300]",[-0.2175925925925926],[-0.21388888888888888],[1],[0],[0],[0.9180535933701321],[1],['target_find'],132.8475899178302,133.8633865310112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
person1,0,11,11,4,,,,,133.91240680532064,,,,,,,,,,133.8639747617999,133.91240680532064,135.9145523685729,136.86851335479878,3.0053563702385873,137.8854312474141,"[0, 300]",[0.037037037037037035],[0.26944444444444443],[1],[0],[0],[1.0159925953485072],[1],['target_find'],137.8862769001862,138.90172165585682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
gesicht1,0,12,12,8,,,,,138.94455156929325,,,,,,,,,,138.9022663666401,138.94455156929325,140.95292105781846,141.90678362629842,3.0052923703333363,143.24066204973496,"[0, -300]",[-0.019444444444444445],[-0.15092592592592594],[1],[0],[0],[1.3329263883642852],[1],['target_find'],143.24150912475307,144.2577011155663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
gruppe2,0,13,13,7,,,,,144.30118155304808,,,,,,,,,,144.25842189742252,144.30118155304808,146.30837827781215,147.2590237815166,3.0013903635554016,149.09550871001557,"[300, -300]",[0.26944444444444443],[-0.2740740740740741],[1],[0],[0],[1.8359552933834493],[1],['target_find'],149.09597633650992,150.1128066201927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
person2,0,14,14,5,,,,,150.140915973112,,,,,,,,,,150.1130538022844,150.140915973112,152.14750370266847,153.11658233369235,3.0039625932695344,153.81798979244195,"[0, -300]",[0.013888888888888888],[-0.24074074074074073],[1],[0],[0],[0.7004989437991753],[1],['target_find'],153.81903996062465,154.83451173850335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
spinne1,0,15,15,0,,,,,154.8811938809231,,,,,,,,,,154.83517961367033,154.8811938809231,156.88566278503276,157.83953872229904,3.0052332058548927,159.1738247544272,"[300, 300]",[0.2324074074074074],[0.18981481481481483],[1],[0],[0],[1.333294459269382],[1],['target_find'],159.17488089599647,160.1901430384023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
gesicht2,1,0,16,9,,,,,160.2372905316297,,,,,,,,,,160.19086780247744,160.2372905316297,162.24096640513744,163.1955790531356,3.0055560501059517,164.5113343935227,"[300, 300]",[0.1638888888888889],[0.18703703703703703],[1],[0],[0],[1.315123873995617],[1],['target_find'],164.51195476646535,165.52866330812685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
spinne1,1,1,17,0,,,,,165.56334929727018,,,,,,,,,,165.52937015215866,165.56334929727018,167.56287626642734,168.53343002533074,3.004970948328264,169.9169994427357,"[300, -300]",[0.38333333333333336],[-0.3527777777777778],[1],[0],[0],[1.3827246178407222],[1],['target_find'],169.91775350447278,170.93385873979423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
gesicht1,1,2,18,8,,,,,170.9783162433887,,,,,,,,,,170.93449418828823,170.9783162433887,172.98473842639942,173.9357849964872,3.0020653498359025,174.6877885508584,"[300, -300]",[0.3712962962962963],[-0.3425925925925926],[1],[0],[0],[0.7513407992664725],[1],['target_find'],174.68824309285264,175.7049365589628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
person1,1,3,19,4,,,,,175.7448455139529,,,,,,,,,,175.7054240964353,175.7448455139529,177.75630520528648,178.70799405046273,3.0032281581079587,179.61106482567266,"[0, 300]",[0.025],[0.3472222222222222],[1],[0],[0],[0.9022134600672871],[1],['target_find'],179.6119952428853,180.62712540314533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
gesicht3,1,4,20,10,,,,,180.67291325272527,,,,,,,,,,180.62784447835293,180.67291325272527,182.67783072544262,183.62864689563867,3.0015926035121083,184.96547585958615,"[0, 300]",[0.04259259259259259],[0.287962962962963],[1],[0],[0],[1.3362102976534516],[1],['target_find'],184.96624755696394,185.98194802796934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
auto1,1,5,21,12,,,,,186.03326575877145,,,,,,,,,,185.98254735209048,186.03326575877145,188.0333428431768,188.9840352801839,3.002169741084799,190.33776251005474,"[-300, 300]",[-0.18796296296296297],[0.2462962962962963],[1],[0],[0],[1.3530240836553276],[1],['target_find'],190.33861527394038,191.354202536284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
flugzeug1,1,6,22,13,,,,,191.3908699642634,,,,,,,,,,191.35476971813478,191.3908699642634,193.40539283596445,194.35680520138703,3.0027724783867598,195.5089049548842,"[0, 300]",[-0.11481481481481481],[0.2796296296296296],[1],[0],[0],[1.1513727138517424],[1],['target_find'],195.5095000123838,196.52630213613156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
zug1,1,7,23,15,,,,,196.57323714939412,,,,,,,,,,196.52717594895512,196.57323714939412,198.5771676005097,199.52906494343188,3.002913278294727,200.61539065430406,"[300, 300]",[0.2388888888888889],[0.32592592592592595],[1],[0],[0],[1.0854501914000139],[1],['target_find'],200.61642204923555,201.63107434322592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
schlange2,1,8,24,3,,,,,201.6767612149706,,,,,,,,,,201.63170068943873,201.6767612149706,203.6824011761928,204.6345599234337,3.003663926734589,205.68652362714056,"[-300, -300]",[-0.28055555555555556],[-0.27685185185185185],[1],[0],[0],[1.0510571799241006],[1],['target_find'],205.68746343103703,206.70263995579444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
spinne2,1,9,25,1,,,,,206.88951046275906,,,,,,,,,,206.703220791067,206.88951046275906,208.90405153902248,209.7061539804563,3.0036556778941303,210.50773532001767,"[0, -300]",[-0.026851851851851852],[-0.25555555555555554],[1],[0],[0],[0.8007994021754712],[1],['target_find'],210.5085135595873,211.5246472392464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
gruppe1,1,10,26,6,,,,,211.5682030544849,,,,,,,,,,211.52536659885664,211.5682030544849,213.57549165480305,214.5277966064168,3.0032958559459075,216.61302322451957,"[-300, 0]",[0.21944444444444444],[0.26851851851851855],[1],[0],[0],[2.0845624407520518],[0],['dis3'],216.61350734869484,217.63073357893154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
gesicht4,1,11,27,11,,,,,217.67680445045698,,,,,,,,,,217.6314546451904,217.67680445045698,219.68144203012343,220.63379931938834,3.0032381137134507,221.86907883000094,"[-300, 300]",[-0.26296296296296295],[0.2564814814814815],[1],[0],[0],[1.2345302844187245],[1],['target_find'],221.86971427849494,222.88543437619228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
schiff1,1,12,28,14,,,,,222.92798780975863,,,,,,,,,,222.88596742483787,222.92798780975863,224.93690343142953,225.88952582282946,3.004295108723454,226.65617171558551,"[0, -300]",[-0.05555555555555555],[-0.2601851851851852],[1],[0],[0],[0.7659367731539533],[1],['target_find'],226.6567164263688,227.67396342102438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
gruppe2,1,13,29,7,,,,,227.71820332470816,,,,,,,,,,227.6746648605913,227.71820332470816,229.72500324971043,230.6792060135631,3.0054980234708637,231.42850393394474,"[-300, -300]",[-0.2324074074074074],[-0.27037037037037037],[1],[0],[0],[0.748424960882403],[1],['target_find'],231.42928274243604,232.4456314620329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
schlange1,1,14,30,2,,,,,232.4942722877022,,,,,,,,,,232.4464560659835,232.4942722877022,234.4964144375408,235.44713076786138,3.0015550568932667,236.50038414192386,"[0, -300]",[0.001851851851851852],[-0.22407407407407406],[1],[0],[0],[1.0526000056415796],[1],['target_find'],236.5011911103502,237.51719735912047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
person2,1,15,31,5,,,,,237.56831967667677,,,,,,,,,,237.5179207008332,237.56831967667677,239.56817773892544,240.52053417498246,3.003509189118631,241.22229036234785,"[-300, 0]",[-0.24537037037037038],[-0.009259259259259259],[1],[0],[0],[0.7008303212933242],[1],['target_find'],241.22332773066591,242.2383699977072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
zug1,2,0,32,15,,,,,242.2859663439449,,,,,,,,,,242.23905323282816,242.2859663439449,244.2893870709231,245.24055339198094,3.002363163162954,246.22665146214422,"[0, 300]",[0.07592592592592592],[0.3296296296296296],[1],[0],[0],[0.9852680617477745],[1],['target_find'],246.22753579937853,247.24309291050304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
schlange1,2,1,33,2,,,,,247.28690444119275,,,,,,,,,,247.2436467235675,247.28690444119275,249.29407272150274,250.24741504143458,3.0045292063150555,251.19750303425826,"[0, 300]",[-0.006481481481481481],[0.2462962962962963],[1],[0],[0],[0.9493674954865128],[1],['target_find'],251.19801048282534,252.21524553082418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
gesicht1,2,2,34,8,,,,,252.26146545121446,,,,,,,,,,252.21603486372624,252.26146545121446,254.26625776849687,255.2216970116133,3.0065846006618813,256.8212133994093,"[-300, -300]",[-0.24722222222222223],[-0.26296296296296295],[1],[0],[0],[1.5989420948317274],[1],['target_find'],256.82175611914136,257.83703276817687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
gruppe1,2,3,35,6,,,,,257.88101382763125,,,,,,,,,,257.83764574560337,257.88101382763125,259.8885615566978,260.84197896986734,3.005166077055037,262.4086943807779,"[300, -300]",[0.21574074074074073],[-0.28703703703703703],[1],[0],[0],[1.5659556603059173],[1],['target_find'],262.40921178495046,263.42643005074933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
flugzeug1,2,4,36,13,,,,,263.4625849100994,,,,,,,,,,263.4271482725162,263.4625849100994,265.4774158350192,266.42977426212747,3.003526540240273,267.113789659692,"[-300, 0]",[-0.22777777777777777],[-0.04537037037037037],[1],[0],[0],[0.6832931934623048],[1],['target_find'],267.1144091793103,268.1313802630175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
gesicht3,2,5,37,10,,,,,268.1784668851178,,,,,,,,,,268.13222221808974,268.1784668851178,270.18188931874465,271.1326363689732,3.0013252259232104,272.085853248951,"[300, -300]",[0.33796296296296297],[-0.28888888888888886],[1],[0],[0],[0.952528809197247],[1],['target_find'],272.0866181196179,273.1027998703066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
auto1,2,6,38,12,,,,,273.13561592285987,,,,,,,,,,273.10355307883583,273.13561592285987,275.13706744194496,276.1050222335616,3.0023867720738053,277.9589285211405,"[300, -300]",[0.3175925925925926],[-0.30462962962962964],[1],[0],[0],[1.853032190236263],[1],['target_find'],277.95999774720985,278.9752630185103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
person2,2,7,39,5,,,,,279.00769791554194,,,,,,,,,,278.9759914802853,279.00769791554194,281.00946488347836,281.97730475955177,3.0022115542087704,282.9132487603929,"[0, 300]",[0.09444444444444444],[0.22037037037037038],[1],[0],[0],[0.9351836813148111],[1],['target_find'],282.914053737768,283.92990581761114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
gruppe2,2,8,40,7,,,,,283.9769509108737,,,,,,,,,,283.9304934794782,283.9769509108737,285.98092118417844,286.93208409193903,3.0023293142439798,288.67002728104126,"[300, 0]",[0.262037037037037],[-0.04537037037037037],[1],[0],[0],[1.7370312607381493],[1],['target_find'],288.671077733743,289.6855915032793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
gesicht4,2,9,41,11,,,,,289.722758699907,,,,,,,,,,289.68618485401385,289.722758699907,291.73700338508934,292.6906529047992,3.0052835525712,293.7402662454406,"[-300, 300]",[-0.2],[0.2777777777777778],[1],[0],[0],[1.0487881678855047],[1],['target_find'],293.740996129578,294.7576955689583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
person1,2,10,42,4,,,,,294.8005368601298,,,,,,,,,,294.75843398622237,294.8005368601298,296.8083275045501,297.76003341644537,3.002491731895134,298.3951514195651,"[-300, 0]",[-0.18888888888888888],[-0.024074074074074074],[1],[0],[0],[0.6343426080420613],[1],['target_find'],298.39596180140506,299.41248374746647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
spinne2,2,11,43,1,,,,,299.6056003666017,,,,,,,,,,299.4133396403631,299.6056003666017,301.61353920644615,302.4172760647489,3.004970663925633,303.20264152018353,"[-300, 0]",[-0.23981481481481481],[-0.017592592592592594],[1],[0],[0],[0.7839392517926171],[1],['target_find'],303.20455184800085,304.2171001075767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
schiff1,2,12,44,14,,,,,304.2630096991779,,,,,,,,,,304.21781264047604,304.2630096991779,306.2679274564143,307.21891799091827,3.0019532789010555,308.1060652907472,"[-300, 0]",[-0.19166666666666668],[-0.022222222222222223],[1],[0],[0],[0.8862259847810492],[1],['target_find'],308.10727304115426,309.12211249943357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
gesicht2,2,13,45,9,,,,,309.16754138015676,,,,,,,,,,309.122849210049,309.16754138015676,311.172561537358,312.12469383119605,3.002745740697719,313.26074154046364,"[300, -300]",[0.3648148148148148],[-0.2462962962962963],[1],[0],[0],[1.1354048651410267],[1],['target_find'],313.26126918464433,314.2772632022388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
schlange2,2,14,46,3,,,,,314.32379345130175,,,,,,,,,,314.2779768729815,314.32379345130175,316.3280282578198,317.2790352901211,3.001915163360536,318.16611147881486,"[300, 0]",[0.2935185185185185],[-0.009259259259259259],[1],[0],[0],[0.8861463402863592],[1],['target_find'],318.1672108559869,319.18183043878525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
spinne1,2,15,47,0,,,,,319.21469740674365,,,,,,,,,,319.1824152561603,319.21469740674365,321.2161998413503,322.18920494115446,3.007556831347756,323.4044638409978,"[-300, 300]",[-0.18611111111111112],[0.20925925925925926],[1],[0],[0],[1.214451931300573],[1],['target_find'],323.40530352049973,324.4202007208951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
schiff1,3,0,48,14,,,,,324.46613306808285,,,,,,,,,,324.42082280060276,324.46613306808285,326.4716043538647,327.4253906912636,3.0053461303468794,328.5926826138748,"[300, 0]",[0.2814814814814815],[-0.008333333333333333],[1],[0],[0],[1.1665919051738456],[1],['target_find'],328.5933686934877,329.60904214240145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961651,001,2023-11-13_12h58.10.011,Selektive Wahrnehmung,2023.2.3,59.899798616808,2023-11-13 13h02.07.508042 +0100,
