Target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Data_transparency.started,key_resp_data_transp.started,Data_transparency.stopped,key_resp_data_transp.keys,key_resp_data_transp.rt,key_resp_data_transp.duration,instructions.started,instructions.stopped,trial.started,target_show.started,target_show.stopped,target_find.started,mouse.started,trial.stopped,target_position_x_y,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,feedback.started,feedback.stopped,instructions_survey.started,instructions_survey.stopped,instructions_ratings.started,instructions_ratings.stopped,survey_ratings.started,survey_ratings.stopped,furcht.response,liebenswert.response,rated_image,survey_gen.started,survey_gen.stopped,age.text,gender.response,survey_games.started,survey_games.stopped,pc_frequency.response,reaction_games_frequency.response,instructions_neuro.started,instructions_neuro.stopped,survey_neuro.started,survey_neuro.stopped,neuro_1_rev.response,neuro_2.response,neuro_3.response,neuro_4_rev.response,survey_fear.started,survey_fear.stopped,specific_fear_spider.response,specific_fear_snake.response,thanks.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
gruppe2,0,8,8,7,,,,,84.34711030125618,,,,,,,,,,84.31448130123317,84.34711030125618,86.34707180038095,87.3303004000336,3.016254000365734,88.00251900032163,"[-300, 0]",[-0.2722222222222222],[0.030555555555555555],[1],[0],[0],[0.6712679006159306],[1],['target_find'],88.00394910015166,89.01435510069132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
zug1,0,9,9,15,,,,,89.04676789976656,,,,,,,,,,89.01515130139887,89.04676789976656,91.04678210057318,92.03007389977574,3.0157666001468897,92.68298710137606,"[300, 0]",[0.20092592592592592],[-0.025925925925925925],[1],[0],[0],[0.652130801230669],[1],['target_find'],92.68416390009224,93.69757840037346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
schiff1,0,10,10,14,,,,,93.73004790022969,,,,,,,,,,93.69809490069747,93.73004790022969,95.72999509982765,96.73016270063818,3.0326649993658066,97.31466980092227,"[300, 0]",[0.21944444444444444],[-0.006481481481481481],[1],[0],[0],[0.5839181002229452],[1],['target_find'],97.31520980037749,98.33047410100698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
spinne1,0,11,11,0,,,,,98.36326220072806,,,,,,,,,,98.33095440082252,98.36326220072806,100.36312770098448,101.34659600071609,3.0162039007991552,102.83202470093966,"[300, 300]",[0.2351851851851852],[0.19814814814814816],[1],[0],[0],[1.4847526997327805],[1],['target_find'],102.83290600031614,103.84709550067782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
flugzeug1,0,12,12,13,,,,,103.87977470085025,,,,,,,,,,103.84759130142629,103.87977470085025,105.87967840023339,106.87982400134206,3.0330705996602774,107.94873960129917,"[300, -300]",[0.24166666666666667],[-0.2833333333333333],[1],[0],[0],[1.0677691008895636],[1],['target_find'],107.94983530044556,108.9637584015727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
gesicht1,0,13,13,8,,,,,109.01260580122471,,,,,,,,,,108.96439249999821,109.01260580122471,111.01290119998157,111.99573860131204,3.032074799761176,112.88247130066156,"[-300, -300]",[-0.2518518518518518],[-0.24074074074074073],[1],[0],[0],[0.8858364000916481],[1],['target_find'],112.88366750068963,113.89731349982321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
gesicht3,0,14,14,10,,,,,113.94594540074468,,,,,,,,,,113.8980480004102,113.94594540074468,115.9458866007626,116.94607210159302,3.0488416012376547,117.58123970031738,"[0, -300]",[0.13518518518518519],[-0.2324074074074074],[1],[0],[0],[0.6343988999724388],[1],['target_find'],117.58223400078714,118.59675090014935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
schlange1,0,15,15,2,,,,,118.64574870094657,,,,,,,,,,118.59729250147939,118.64574870094657,120.64570340141654,121.62891160137951,2.999024299904704,122.5151064004749,"[300, 300]",[0.19444444444444445],[0.14444444444444443],[1],[0],[0],[0.9183269999921322],[1],['target_find'],122.51602100022137,123.52983860112727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
schiff1,1,0,16,14,,,,,123.5623286999762,,,,,,,,,,123.53036500141025,123.5623286999762,125.5623114015907,126.54569960013032,3.015947299078107,127.29730990156531,"[-300, 0]",[-0.15925925925925927],[-0.06018518518518518],[1],[0],[0],[0.7510141991078854],[1],['target_find'],127.29787909984589,128.31281320005655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
zug1,1,1,17,15,,,,,128.34563300013542,,,,,,,,,,128.31313320063055,128.34563300013542,130.3454307001084,131.32874140143394,3.0160272996872663,132.14860900118947,"[0, -300]",[-0.03333333333333333],[-0.30925925925925923],[1],[0],[0],[0.8189361002296209],[1],['target_find'],132.15002540126443,133.16276179999113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
gruppe2,1,2,18,7,,,,,133.21207220107317,,,,,,,,,,133.1633152998984,133.21207220107317,135.21193590015173,136.17839180119336,3.015684800222516,136.93153019994497,"[300, -300]",[0.2916666666666667],[-0.2518518518518518],[1],[0],[0],[0.7521983999758959],[1],['target_find'],136.93296660110354,137.9459659010172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
schlange2,1,3,19,3,,,,,137.97835240140557,,,,,,,,,,137.9464641008526,137.97835240140557,139.9784629009664,140.96155990101397,3.0156520009040833,141.779641199857,"[0, -300]",[-0.009259259259259259],[-0.2175925925925926],[1],[0],[0],[0.8175558988004923],[1],['target_find'],141.7802178002894,142.79565660096705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
person2,1,4,20,5,,,,,142.82828450016677,,,,,,,,,,142.7961454000324,142.82828450016677,144.82800680026412,145.82819710113108,3.0326228011399508,146.4318412002176,"[-300, -300]",[-0.17407407407407408],[-0.2064814814814815],[1],[0],[0],[0.6027009002864361],[1],['target_find'],146.4332523997873,147.44599290005863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
gesicht1,1,5,21,8,,,,,147.49481580033898,,,,,,,,,,147.44676770083606,147.49481580033898,149.49465600028634,150.47802480123937,3.032099900767207,151.26468070037663,"[-300, -300]",[-0.2064814814814815],[-0.25555555555555554],[1],[0],[0],[0.7861520983278751],[1],['target_find'],151.26521320082247,152.27821840159595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
spinne2,1,6,22,1,,,,,152.46115240082145,,,,,,,,,,152.2784982006997,152.46115240082145,154.46108510158956,155.31124810129404,3.0331240985542536,156.16353570111096,"[300, 300]",[0.37962962962962965],[0.2361111111111111],[1],[0],[0],[0.8515731003135443],[1],['target_find'],156.16452570073307,157.17860740050673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
gesicht4,1,7,23,11,,,,,157.227548699826,,,,,,,,,,157.17910980060697,157.227548699826,159.2277534008026,160.24404710158706,2.999202400445938,160.81357330083847,"[-300, 0]",[-0.2222222222222222],[0.019444444444444445],[1],[0],[0],[0.6342287994921207],[1],['target_find'],160.81472779996693,161.8286786004901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
person1,1,8,24,4,,,,,161.87768669985235,,,,,,,,,,161.8293635006994,161.87768669985235,163.87739820033312,164.87761390022933,3.0490113012492657,165.81337760016322,"[0, -300]",[-0.007407407407407408],[-0.325],[1],[0],[0],[0.9349658004939556],[1],['target_find'],165.8145704008639,166.82840390130877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
gesicht2,1,9,25,9,,,,,166.87728780135512,,,,,,,,,,166.82898730039597,166.87728780135512,168.87733800150454,169.8773776013404,3.049184300005436,170.84634230099618,"[300, 300]",[0.22962962962962963],[0.4064814814814815],[1],[0],[0],[0.9679204989224672],[1],['target_find'],170.84750760160387,171.86122750118375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
gesicht3,1,10,26,10,,,,,171.8938392009586,,,,,,,,,,171.86171640083194,171.8938392009586,173.89386009983718,174.8940042015165,3.0330020990222692,175.73052870109677,"[0, 300]",[0.04537037037037037],[0.34629629629629627],[1],[0],[0],[0.8353792000561953],[1],['target_find'],175.73193790018559,176.74435690045357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
schlange1,1,11,27,2,,,,,176.7770682014525,,,,,,,,,,176.74485160037875,176.7770682014525,178.77692270092666,179.77702260017395,3.0327420998364687,180.46264970116317,"[300, 300]",[0.2777777777777778],[0.17222222222222222],[1],[0],[0],[0.6847753990441561],[1],['target_find'],180.46397799998522,181.47794470004737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
spinne1,1,12,28,0,,,,,181.52675120159984,,,,,,,,,,181.47871650010347,181.52675120159984,183.52666860073805,184.5268757008016,3.0491453986614943,185.12975970096886,"[-300, 0]",[-0.1685185185185185],[-0.005555555555555556],[1],[0],[0],[0.6018350012600422],[1],['target_find'],185.13099570013583,186.14475760050118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
gruppe1,1,13,29,6,,,,,186.19316800124943,,,,,,,,,,186.14566550031304,186.19316800124943,188.1933289002627,189.17666760087013,3.031973199918866,189.9296548999846,"[300, 300]",[0.2814814814814815],[0.18518518518518517],[1],[0],[0],[0.7521601002663374],[1],['target_find'],189.93080590106547,190.9445163011551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
flugzeug1,1,14,30,13,,,,,191.00987230055034,,,,,,,,,,190.94540259987116,191.00987230055034,193.00979140028358,193.97652550041676,3.032082300633192,194.77756410092115,"[-300, 0]",[-0.24166666666666667],[0.05648148148148148],[1],[0],[0],[0.8005194999277592],[1],['target_find'],194.77810300141573,195.79440210014582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
auto1,1,15,31,12,,,,,195.84280760027468,,,,,,,,,,195.795324601233,195.84280760027468,197.8428214006126,198.84301490150392,3.0486779995262623,199.57901260070503,"[300, 0]",[0.3435185185185185],[-0.007407407407407408],[1],[0],[0],[0.7351849991828203],[1],['target_find'],199.58020030148327,200.59354129992425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
gruppe1,2,0,32,6,,,,,200.64258160069585,,,,,,,,,,200.5943274013698,200.64258160069585,202.64260780066252,203.62613260000944,3.0326716005802155,204.64502250030637,"[-300, -300]",[-0.28888888888888886],[-0.2490740740740741],[1],[0],[0],[1.0180759988725185],[1],['target_find'],204.64621410146356,205.66011380031705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
spinne1,2,1,33,0,,,,,205.69249780103564,,,,,,,,,,205.6609259005636,205.69249780103564,207.69246290065348,208.69266240112484,3.0326193999499083,209.3443721011281,"[0, 300]",[0.058333333333333334],[0.2601851851851852],[1],[0],[0],[0.6510573998093605],[1],['target_find'],209.3450825009495,210.36009480059147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
schiff1,2,2,34,14,,,,,210.40909250080585,,,,,,,,,,210.36071830056608,210.40909250080585,212.40908240154386,213.39238010160625,3.0323489010334015,214.22690810076892,"[-300, 300]",[-0.2351851851851852],[0.19537037037037036],[1],[0],[0],[0.8339966014027596],[1],['target_find'],214.2274379003793,215.24301430024207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
flugzeug1,2,3,35,13,,,,,215.27574440091848,,,,,,,,,,215.24350829981267,215.27574440091848,217.2755410000682,218.2753830011934,3.0324416998773813,219.0121060013771,"[-300, 0]",[-0.2490740740740741],[0.058333333333333334],[1],[0],[0],[0.73595380038023],[1],['target_find'],219.01320400089025,220.02608120068908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
gesicht2,2,4,36,9,,,,,220.0589221008122,,,,,,,,,,220.02654699981213,220.0589221008122,222.0587446000427,223.0420393012464,3.0162569992244244,223.6295928005129,"[300, 0]",[0.2861111111111111],[0.041666666666666664],[1],[0],[0],[0.5859137009829283],[1],['target_find'],223.63171919994056,224.64260680042207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
gesicht1,2,5,37,8,,,,,224.69177180156112,,,,,,,,,,224.6431074012071,224.69177180156112,226.69176540151238,227.6586234010756,3.0161032993346453,228.16201450116932,"[300, 0]",[0.2490740740740741],[0.040740740740740744],[1],[0],[0],[0.5024380013346672],[1],['target_find'],228.16342470049858,229.17579860053957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
gesicht3,2,6,38,10,,,,,229.2084335014224,,,,,,,,,,229.1763006001711,229.2084335014224,231.20842500030994,232.20829560048878,3.032583400607109,232.71118990145624,"[-300, 0]",[-0.18796296296296297],[0.06388888888888888],[1],[0],[0],[0.5020630992949009],[1],['target_find'],232.712351500988,233.7259548008442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
person1,2,7,39,4,,,,,233.75836460106075,,,,,,,,,,233.72657980024815,233.75836460106075,235.758142599836,236.7747378014028,3.0488598998636007,237.72770350053906,"[300, -300]",[0.3398148148148148],[-0.2222222222222222],[1],[0],[0],[0.9521452002227306],[1],['target_find'],237.72880240157247,238.74273470044136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
zug1,2,8,40,15,,,,,238.79153219982982,,,,,,,,,,238.74350989982486,238.79153219982982,240.79119889996946,241.79124560020864,3.0485948994755745,242.66085419990122,"[300, -300]",[0.2361111111111111],[-0.2601851851851852],[1],[0],[0],[0.8687870986759663],[1],['target_find'],242.6619945000857,243.675462000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
spinne2,2,9,41,1,,,,,243.87457560002804,,,,,,,,,,243.67606190033257,243.87457560002804,245.87448690086603,246.70788310095668,3.032728599384427,247.9607235006988,"[300, 300]",[0.14537037037037037],[0.17222222222222222],[1],[0],[0],[1.2517076004296541],[1],['target_find'],247.96177710033953,248.97517690062523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
schlange2,2,10,42,3,,,,,249.04085400141776,,,,,,,,,,248.97577660158277,249.04085400141776,251.04081740044057,252.02431930042803,3.0492170993238688,252.87663399986923,"[300, 300]",[0.225],[0.21388888888888888],[1],[0],[0],[0.8515224996954203],[1],['target_find'],252.87780399993062,253.89192030020058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
auto1,2,11,43,12,,,,,253.94073400087655,,,,,,,,,,253.8926516007632,253.94073400087655,255.94082090072334,256.94068020023406,3.0489706993103027,257.89352780021727,"[300, 300]",[0.26851851851851855],[0.19166666666666668],[1],[0],[0],[0.9517209008336067],[1],['target_find'],257.89491750113666,258.908214000985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
schlange1,2,12,44,2,,,,,258.9571720007807,,,,,,,,,,258.90873140096664,258.9571720007807,260.95731309987605,261.9573455005884,3.0492126997560263,262.79336910136044,"[-300, 0]",[-0.19814814814814816],[-0.07962962962962963],[1],[0],[0],[0.8352509997785091],[1],['target_find'],262.7945298999548,263.80835400149226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
gruppe2,2,13,45,7,,,,,263.8571317009628,,,,,,,,,,263.80936260148883,263.8571317009628,265.8570243008435,266.8570845015347,3.04876109957695,267.3601456005126,"[-300, 0]",[-0.22314814814814815],[-0.013888888888888888],[1],[0],[0],[0.5025894995778799],[1],['target_find'],267.3606767002493,268.37463780120015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
person2,2,14,46,5,,,,,268.42354780063033,,,,,,,,,,268.375231301412,268.42354780063033,270.42369339987636,271.4066359009594,2.9990174006670713,271.9768206998706,"[300, -300]",[0.33055555555555555],[-0.26851851851851855],[1],[0],[0],[0.6019723992794752],[1],['target_find'],271.97813170030713,272.9911347012967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
gesicht4,2,15,47,11,,,,,273.04026020132005,,,,,,,,,,272.99173220060766,273.04026020132005,275.04010440036654,276.0232751015574,3.032216699793935,276.57624400034547,"[-300, 0]",[-0.1259259259259259],[-0.05740740740740741],[1],[0],[0],[0.5524685997515917],[0],['dis5'],276.5767826009542,277.58992120064795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786775,001,2023-11-06_14h26.59.043,Selektive Wahrnehmung,2023.2.3,59.94592872345492,2023-11-06 14h27.17.303257 +0100,
