Target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Data_transparency.started,key_resp_data_transp.started,Data_transparency.stopped,key_resp_data_transp.keys,key_resp_data_transp.rt,key_resp_data_transp.duration,instructions.started,instructions.stopped,trial.started,target_show.started,target_show.stopped,target_find.started,mouse.started,trial.stopped,target_position_x_y,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,feedback.started,feedback.stopped,instructions_survey.started,instructions_survey.stopped,instructions_ratings.started,instructions_ratings.stopped,survey_ratings.started,survey_ratings.stopped,furcht.response,liebenswert.response,rated_image,survey_gen.started,survey_gen.stopped,age.text,gender.response,survey_games.started,survey_games.stopped,pc_frequency.response,reaction_games_frequency.response,instructions_neuro.started,instructions_neuro.stopped,survey_neuro.started,survey_neuro.stopped,neuro_1_rev.response,neuro_2.response,neuro_3.response,neuro_4_rev.response,survey_fear.started,survey_fear.stopped,specific_fear_spider.response,specific_fear_snake.response,thanks.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.004200983792543411,0.024626480415463448,10.073412094265223,z,10.039074629545212,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859965,001,2023-11-06_13h05.24.783,Selektive Wahrnehmung,2023.2.3,60.04174027322832,2023-11-06 13h06.29.847812 +0100,
,,,,,,,,,,,,,,,,,10.073440538719296,42.5909504648298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859965,001,2023-11-06_13h05.24.783,Selektive Wahrnehmung,2023.2.3,60.04174027322832,2023-11-06 13h06.29.847812 +0100,
auto1,0,0,0,12,,,,,42.71978287771344,,,,,,,,,,42.617143673822284,42.71978287771344,44.72276956029236,45.61741930246353,3.0266147572547197,46.59346866607666,"[0, 300]",[-0.13703703703703704],[0.2601851851851852],[1],[0],[0],[0.9752224795520306],[1],['target_find'],46.596209302544594,47.607159335166216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859965,001,2023-11-06_13h05.24.783,Selektive Wahrnehmung,2023.2.3,60.04174027322832,2023-11-06 13h06.29.847812 +0100,
gruppe2,0,1,1,7,,,,,47.63144817762077,,,,,,,,,,47.60761331021786,47.63144817762077,49.639439119026065,50.62277058325708,3.0157594457268715,51.55739408917725,"[300, 300]",[0.21574074074074073],[0.2657407407407407],[1],[0],[0],[0.933952497318387],[1],['target_find'],51.557862002402544,52.57342262007296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859965,001,2023-11-06_13h05.24.783,Selektive Wahrnehmung,2023.2.3,60.04174027322832,2023-11-06 13h06.29.847812 +0100,
schiff1,0,2,2,14,,,,,52.617377772927284,,,,,,,,,,52.573919262737036,52.617377772927284,54.62278765067458,55.57534632831812,3.002049718052149,56.457935843616724,"[300, 0]",[0.2490740740740741],[0.08703703703703704],[1],[0],[0],[0.8819967303425074],[1],['target_find'],56.45849904790521,57.473281705752015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859965,001,2023-11-06_13h05.24.783,Selektive Wahrnehmung,2023.2.3,60.04174027322832,2023-11-06 13h06.29.847812 +0100,
gruppe1,0,3,3,6,,,,,57.77497620694339,,,,,,,,,,57.47368419542909,57.77497620694339,59.78992924652994,60.478497590869665,3.0053208470344543,61.32399222254753,"[300, 300]",[0.225],[0.225],[1],[0],[0],[0.8449368327856064],[1],['target_find'],61.324467247352004,62.34018829278648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859965,001,2023-11-06_13h05.24.783,Selektive Wahrnehmung,2023.2.3,60.04174027322832,2023-11-06 13h06.29.847812 +0100,
gesicht1,0,4,4,8,,,,,62.40761223062873,,,,,,,,,,62.34066075645387,62.40761223062873,64.42307272180915,65.3430978897959,3.00312776863575,66.29081643372774,"[0, -300]",[0.06666666666666667],[-0.19537037037037036],[1],[0],[0],[0.9469550903886557],[1],['target_find'],66.2912880461663,67.30712030827999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859965,001,2023-11-06_13h05.24.783,Selektive Wahrnehmung,2023.2.3,60.04174027322832,2023-11-06 13h06.29.847812 +0100,
gesicht3,0,5,5,10,,,,,67.34167480655015,,,,,,,,,,67.30755664967,67.34167480655015,69.3564620167017,70.30629854463041,2.9993466287851334,71.30763003602624,"[300, -300]",[0.26944444444444443],[-0.225],[1],[0],[0],[1.0006806794553995],[1],['target_find'],71.30811757594347,72.32354422099888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859965,001,2023-11-06_13h05.24.783,Selektive Wahrnehmung,2023.2.3,60.04174027322832,2023-11-06 13h06.29.847812 +0100,
person1,0,6,6,4,,,,,72.35297072678804,,,,,,,,,,72.32400274649262,72.35297072678804,74.35664946585894,75.32270766422153,2.999239392578602,76.27420393563807,"[300, 300]",[0.275],[0.2462962962962963],[1],[0],[0],[0.9509467221796513],[1],['target_find'],76.2746698576957,77.29015794210136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859965,001,2023-11-06_13h05.24.783,Selektive Wahrnehmung,2023.2.3,60.04174027322832,2023-11-06 13h06.29.847812 +0100,
zug1,0,7,7,15,,,,,77.35436052829027,,,,,,,,,,77.29041252098978,77.35436052829027,79.35641621984541,80.29133071191609,3.001296788454056,80.9741853903979,"[300, 0]",[0.4601851851851852],[-0.03425925925925926],[1],[0],[0],[0.6822448242455721],[],[],80.97465813905,81.99039027653635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859965,001,2023-11-06_13h05.24.783,Selektive Wahrnehmung,2023.2.3,60.04174027322832,2023-11-06 13h06.29.847812 +0100,
gesicht2,0,8,8,9,,,,,82.24959964305162,,,,,,,,,,81.99085335619748,82.24959964305162,84.25658336095512,84.99127262830734,3.001027988269925,85.67460773512721,"[300, 300]",[0.2537037037037037],[0.2324074074074074],[1],[0],[0],[0.6827756017446518],[1],['target_find'],85.67508588917553,86.69022751785815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859965,001,2023-11-06_13h05.24.783,Selektive Wahrnehmung,2023.2.3,60.04174027322832,2023-11-06 13h06.29.847812 +0100,
spinne1,0,9,9,0,,,,,86.98711459711194,,,,,,,,,,86.690478682518,86.98711459711194,88.9899314660579,89.69084163568914,3.0007062796503305,90.75764662027359,"[0, -300]",[0.0712962962962963],[-0.22777777777777777],[1],[0],[0],[1.0662645362317562],[1],['target_find'],90.75811936892569,91.77321491762996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859965,001,2023-11-06_13h05.24.783,Selektive Wahrnehmung,2023.2.3,60.04174027322832,2023-11-06 13h06.29.847812 +0100,
gesicht4,0,10,10,11,,,,,91.85508017800748,,,,,,,,,,91.7735164295882,91.85508017800748,93.8565052524209,94.77362053655088,3.000487256795168,95.60815830901265,"[-300, -300]",[-0.18055555555555555],[-0.20185185185185187],[1],[0],[0],[0.8339956179261208],[1],['target_find'],95.60879717580974,96.6242235340178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859965,001,2023-11-06_13h05.24.783,Selektive Wahrnehmung,2023.2.3,60.04174027322832,2023-11-06 13h06.29.847812 +0100,
flugzeug1,0,11,11,13,,,,,96.75209565646946,,,,,,,,,,96.62479811534286,96.75209565646946,98.75684874877334,99.63953895866871,3.015390234068036,100.62442719750106,"[-300, -300]",[-0.23796296296296296],[-0.27314814814814814],[1],[0],[0],[0.9843435231596231],[1],['target_find'],100.62490677274764,101.64131105691195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859965,001,2023-11-06_13h05.24.783,Selektive Wahrnehmung,2023.2.3,60.04174027322832,2023-11-06 13h06.29.847812 +0100,
spinne2,0,12,12,1,,,,,102.19995898380876,,,,,,,,,,101.64194338023663,102.19995898380876,104.20655955187976,104.65790080092847,3.0166568718850613,105.42472905106843,"[-300, -300]",[-0.22592592592592592],[-0.225],[1],[0],[0],[0.7663324605673552],[1],['target_find'],105.42520094662905,106.44089838303626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859965,001,2023-11-06_13h05.24.783,Selektive Wahrnehmung,2023.2.3,60.04174027322832,2023-11-06 13h06.29.847812 +0100,
