Target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Data_transparency.started,key_resp_data_transp.started,Data_transparency.stopped,key_resp_data_transp.keys,key_resp_data_transp.rt,key_resp_data_transp.duration,instructions.started,instructions.stopped,trial.started,target_show.started,target_show.stopped,target_find.started,mouse.started,trial.stopped,target_position_x_y,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,feedback.started,feedback.stopped,instructions_survey.started,instructions_survey.stopped,instructions_ratings.started,instructions_ratings.stopped,survey_ratings.started,survey_ratings.stopped,furcht.response,liebenswert.response,rated_image,survey_gen.started,survey_gen.stopped,age.text,gender.response,survey_games.started,survey_games.stopped,pc_frequency.response,reaction_games_frequency.response,instructions_neuro.started,instructions_neuro.stopped,survey_neuro.started,survey_neuro.stopped,neuro_1_rev.response,neuro_2.response,neuro_3.response,neuro_4_rev.response,survey_fear.started,survey_fear.stopped,specific_fear_spider.response,specific_fear_snake.response,thanks.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.004345170804299414,0.01235569070558995,57.30492427095305,z,57.28648517036345,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500251,001,2023-11-13_13h15.25.625,Selektive Wahrnehmung,2023.2.3,59.937175230577104,2023-11-13 13h28.26.650190 +0100,
,,,,,,,,,,,,,,,,,57.304991684271954,76.47437967674341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500251,001,2023-11-13_13h15.25.625,Selektive Wahrnehmung,2023.2.3,59.937175230577104,2023-11-13 13h28.26.650190 +0100,
schiff1,0,0,0,14,,,,,76.74586126452778,,,,,,,,,,76.49871530733071,76.74586126452778,78.75797062658239,79.47919531841762,3.0049681038362905,80.89582597918343,"[300, 300]",[0.31203703703703706],[0.387037037037037],[1],[0],[0],[1.4158009367529303],[1],['target_find'],80.89761883148458,81.91105541051365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500251,001,2023-11-13_13h15.25.625,Selektive Wahrnehmung,2023.2.3,59.937175230577104,2023-11-13 13h28.26.650190 +0100,
spinne1,0,1,1,0,,,,,81.97622273350134,,,,,,,,,,81.91134013934061,81.97622273350134,83.97965341596864,84.91378095571417,3.002847287338227,85.78341160761192,"[300, 0]",[0.20462962962962963],[0.053703703703703705],[1],[0],[0],[0.8689141367794946],[1],['target_find'],85.78419923386537,86.79940050514415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500251,001,2023-11-13_13h15.25.625,Selektive Wahrnehmung,2023.2.3,59.937175230577104,2023-11-13 13h28.26.650190 +0100,
gesicht4,0,2,2,11,,,,,86.99945329804905,,,,,,,,,,86.7996914916439,86.99945329804905,89.00133205251768,89.80407079588622,3.0047564771957695,90.887899654801,"[300, -300]",[0.225],[-0.2861111111111111],[1],[0],[0],[1.0832787436665967],[1],['target_find'],90.88845261454117,91.90542056935374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500251,001,2023-11-13_13h15.25.625,Selektive Wahrnehmung,2023.2.3,59.937175230577104,2023-11-13 13h28.26.650190 +0100,
auto1,0,3,3,12,,,,,91.98749440710526,,,,,,,,,,91.906135662226,91.98749440710526,93.98965419246815,94.9119337744778,3.0067350717727095,95.69472017360386,"[-300, 300]",[-0.21851851851851853],[0.19537037037037036],[1],[0],[0],[0.7816830397350714],[1],['target_find'],95.69596461742185,96.71023148926906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500251,001,2023-11-13_13h15.25.625,Selektive Wahrnehmung,2023.2.3,59.937175230577104,2023-11-13 13h28.26.650190 +0100,
spinne2,0,4,4,1,,,,,97.15594487125054,,,,,,,,,,96.71095596882515,97.15594487125054,99.16141160589177,99.71274057228584,3.0025756428949535,101.16629210091196,"[300, 300]",[0.2824074074074074],[0.16203703703703703],[1],[0],[0],[1.4530261600157246],[1],['target_find'],101.16681803844403,102.1819951320067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500251,001,2023-11-13_13h15.25.625,Selektive Wahrnehmung,2023.2.3,59.937175230577104,2023-11-13 13h28.26.650190 +0100,
flugzeug1,0,5,5,13,,,,,102.2853371532401,,,,,,,,,,102.18260128272232,102.2853371532401,104.29997636261396,105.1847252282314,3.0028930827975273,106.27218075178098,"[-300, -300]",[-0.17592592592592593],[-0.23333333333333334],[1],[0],[0],[1.0863962530856952],[1],['target_find'],106.27352190657984,107.28700883220881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500251,001,2023-11-13_13h15.25.625,Selektive Wahrnehmung,2023.2.3,59.937175230577104,2023-11-13 13h28.26.650190 +0100,
gruppe1,0,6,6,6,,,,,107.33052226528525,,,,,,,,,,107.28753249417059,107.33052226528525,109.33862807403784,110.29477359226439,3.0079627332743257,111.14209584798664,"[0, -300]",[-0.04814814814814815],[-0.24166666666666667],[1],[0],[0],[0.8464657940203324],[1],['target_find'],111.14289229200222,112.15884734073188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500251,001,2023-11-13_13h15.25.625,Selektive Wahrnehmung,2023.2.3,59.937175230577104,2023-11-13 13h28.26.650190 +0100,
gruppe2,0,7,7,7,,,,,112.19263249484356,,,,,,,,,,112.15951493137982,112.19263249484356,114.19318773003761,115.16048858419526,3.001714914571494,116.43085571925621,"[0, -300]",[-0.03425925925925926],[-0.3638888888888889],[1],[0],[0],[1.2697060864884406],[1],['target_find'],116.43164533667732,117.4471998878289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500251,001,2023-11-13_13h15.25.625,Selektive Wahrnehmung,2023.2.3,59.937175230577104,2023-11-13 13h28.26.650190 +0100,
schlange2,0,8,8,3,,,,,117.48962987249251,,,,,,,,,,117.44774943415541,117.48962987249251,119.49839303200133,120.4490823399974,3.0019507189281285,122.13669823331293,"[0, 300]",[0.05462962962962963],[0.22314814814814815],[1],[0],[0],[1.6869508625240996],[1],['target_find'],122.13752539723646,123.1533439126797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500251,001,2023-11-13_13h15.25.625,Selektive Wahrnehmung,2023.2.3,59.937175230577104,2023-11-13 13h28.26.650190 +0100,
gesicht2,0,9,9,9,,,,,123.19908226886764,,,,,,,,,,123.15406810783315,123.19908226886764,125.20439426589292,126.1552471293835,3.002006185473874,127.00776248448528,"[300, 300]",[0.23055555555555557],[0.1814814814814815],[1],[0],[0],[0.8519581287400797],[1],['target_find'],127.00827533751726,128.02500151458662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500251,001,2023-11-13_13h15.25.625,Selektive Wahrnehmung,2023.2.3,59.937175230577104,2023-11-13 13h28.26.650190 +0100,
person2,0,10,10,5,,,,,128.0741785177961,,,,,,,,,,128.02581616304815,128.0741785177961,130.0758547479054,131.02716329111718,3.002323340973817,131.71377509611193,"[300, 0]",[0.1925925925925926],[0.03518518518518519],[1],[0],[0],[0.6856102766469121],[1],['target_find'],131.7150263665244,132.72979642031714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500251,001,2023-11-13_13h15.25.625,Selektive Wahrnehmung,2023.2.3,59.937175230577104,2023-11-13 13h28.26.650190 +0100,
schlange1,0,11,11,2,,,,,132.7770855667768,,,,,,,,,,132.73052033106796,132.7770855667768,134.7805873603793,135.73118024179712,3.0014574924716726,137.31845187209547,"[-300, 0]",[-0.24351851851851852],[0.08703703703703704],[1],[0],[0],[1.5865081818774343],[1],['target_find'],137.31932284054346,138.33516212040558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500251,001,2023-11-13_13h15.25.625,Selektive Wahrnehmung,2023.2.3,59.937175230577104,2023-11-13 13h28.26.650190 +0100,
gesicht1,0,12,12,8,,,,,138.3879948015092,,,,,,,,,,138.33588091109414,138.3879948015092,140.40265050868038,141.3369529816555,3.0019288166658953,141.98886827297974,"[-300, 0]",[-0.18333333333333332],[0.07222222222222222],[1],[0],[0],[0.65124940732494],[1],['target_find'],141.98949291254394,143.00631693855394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500251,001,2023-11-13_13h15.25.625,Selektive Wahrnehmung,2023.2.3,59.937175230577104,2023-11-13 13h28.26.650190 +0100,
gesicht3,0,13,13,10,,,,,143.05654041224625,,,,,,,,,,143.00701581814792,143.05654041224625,145.0571397363674,146.00824575521983,3.0020804255036637,146.5104409540072,"[-300, 0]",[-0.18333333333333332],[0.07222222222222222],[1],[0],[0],[0.5014476791257039],[1],['target_find'],146.5112018424552,147.5272501888685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500251,001,2023-11-13_13h15.25.625,Selektive Wahrnehmung,2023.2.3,59.937175230577104,2023-11-13 13h28.26.650190 +0100,
zug1,0,14,14,15,,,,,147.5639230213128,,,,,,,,,,147.52782391302753,147.5639230213128,149.57852866640314,150.53001185844187,3.0029206739272922,151.28193349286448,"[-300, 300]",[-0.1712962962962963],[0.22407407407407406],[1],[0],[0],[0.7511493682395667],[1],['target_find'],151.2826542747207,152.2988675988745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500251,001,2023-11-13_13h15.25.625,Selektive Wahrnehmung,2023.2.3,59.937175230577104,2023-11-13 13h28.26.650190 +0100,
person1,0,15,15,4,,,,,152.334212076501,,,,,,,,,,152.29949593625497,152.334212076501,154.33314711705316,155.30058535782155,3.001779767917469,156.2375021581538,"[0, -300]",[0.025],[-0.19722222222222222],[1],[0],[0],[0.9364093516487628],[1],['target_find'],156.23798087786417,157.25402751762886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500251,001,2023-11-13_13h15.25.625,Selektive Wahrnehmung,2023.2.3,59.937175230577104,2023-11-13 13h28.26.650190 +0100,
