Target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Data_transparency.started,key_resp_data_transp.started,Data_transparency.stopped,key_resp_data_transp.keys,key_resp_data_transp.rt,key_resp_data_transp.duration,instructions.started,instructions.stopped,trial.started,target_show.started,target_show.stopped,target_find.started,mouse.started,trial.stopped,target_position_x_y,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,feedback.started,feedback.stopped,instructions_survey.started,instructions_survey.stopped,instructions_ratings.started,instructions_ratings.stopped,survey_ratings.started,survey_ratings.stopped,furcht.response,liebenswert.response,rated_image,survey_gen.started,survey_gen.stopped,age.text,gender.response,survey_games.started,survey_games.stopped,pc_frequency.response,reaction_games_frequency.response,instructions_neuro.started,instructions_neuro.stopped,survey_neuro.started,survey_neuro.stopped,neuro_1_rev.response,neuro_2.response,neuro_3.response,neuro_4_rev.response,survey_fear.started,survey_fear.stopped,specific_fear_spider.response,specific_fear_snake.response,thanks.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
schiff1,4,6,70,14,,,,,378.15611690003425,,,,,,,,,,378.1074530002661,378.15611690003425,380.15603670012206,381.1390956998803,3.032268200069666,382.05966879986227,"[0, -300]",[-0.014814814814814815],[-0.24351851851851852],[1],[0],[0],[0.9193521002307534],[1],['target_find'],382.0614864998497,383.07375370012596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903908,001,2023-11-06_13h32.07.227,Selektive Wahrnehmung,2023.2.3,59.9153636521983,2023-11-06 13h32.50.032028 +0100,
flugzeug1,4,7,71,13,,,,,383.1423265002668,,,,,,,,,,383.07451800024137,383.1423265002668,385.15715630026534,386.08898880006745,3.0153131997212768,388.0924237999134,"[300, 300]",[0.17962962962962964],[0.1935185185185185],[1],[0],[0],[2.0025959997437894],[1],['target_find'],388.0934954001568,389.10661729983985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903908,001,2023-11-06_13h32.07.227,Selektive Wahrnehmung,2023.2.3,59.9153636521983,2023-11-06 13h32.50.032028 +0100,
gruppe2,4,8,72,7,,,,,389.1388790998608,,,,,,,,,,389.10721699986607,389.1388790998608,391.13880270021036,392.138943400234,2.9990858999080956,393.0580476000905,"[-300, 300]",[-0.20555555555555555],[0.26666666666666666],[1],[0],[0],[0.9513536999002099],[1],['target_find'],393.0586665002629,394.0728839999065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903908,001,2023-11-06_13h32.07.227,Selektive Wahrnehmung,2023.2.3,59.9153636521983,2023-11-06 13h32.50.032028 +0100,
person1,4,9,73,4,,,,,394.1051227999851,,,,,,,,,,394.07338920002803,394.1051227999851,396.1052732998505,397.0885622999631,3.0157614001072943,397.8919216999784,"[-300, 0]",[-0.23703703703703705],[0.012037037037037037],[1],[0],[0],[0.8024242999963462],[1],['target_find'],397.89320340007544,398.90610400028527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903908,001,2023-11-06_13h32.07.227,Selektive Wahrnehmung,2023.2.3,59.9153636521983,2023-11-06 13h32.50.032028 +0100,
spinne1,4,10,74,0,,,,,398.9383851001039,,,,,,,,,,398.9066869998351,398.9383851001039,400.939766400028,401.92184640001506,3.0159603003412485,402.92466840008274,"[-300, -300]",[-0.22314814814814815],[-0.2],[1],[0],[0],[1.0018079997971654],[1],['target_find'],402.92578400019556,403.9394431998953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903908,001,2023-11-06_13h32.07.227,Selektive Wahrnehmung,2023.2.3,59.9153636521983,2023-11-06 13h32.50.032028 +0100,
schlange1,4,11,75,2,,,,,403.9911775002256,,,,,,,,,,403.9401929001324,403.9911775002256,406.0062289000489,406.97144690016285,3.0320771001279354,407.8228584001772,"[300, 300]",[0.2972222222222222],[0.21481481481481482],[1],[0],[0],[0.8508446998894215],[1],['target_find'],407.82338530011475,408.8391284001991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903908,001,2023-11-06_13h32.07.227,Selektive Wahrnehmung,2023.2.3,59.9153636521983,2023-11-06 13h32.50.032028 +0100,
gesicht3,4,12,76,10,,,,,408.8880676999688,,,,,,,,,,408.8397520002909,408.8880676999688,410.887992199976,411.871350500267,3.0324268001131713,412.6237341002561,"[-300, -300]",[-0.20833333333333334],[-0.16018518518518518],[1],[0],[0],[0.7513465001247823],[1],['target_find'],412.6249776002951,413.6403700001538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903908,001,2023-11-06_13h32.07.227,Selektive Wahrnehmung,2023.2.3,59.9153636521983,2023-11-06 13h32.50.032028 +0100,
gesicht4,4,13,77,11,,,,,413.69067130004987,,,,,,,,,,413.6411796002649,413.69067130004987,415.7052290001884,416.67110589984804,3.030824299901724,417.2240015002899,"[300, 0]",[0.2611111111111111],[-0.06018518518518518],[1],[0],[0],[0.5519998003728688],[1],['target_find'],417.22509340010583,418.239014999941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903908,001,2023-11-06_13h32.07.227,Selektive Wahrnehmung,2023.2.3,59.9153636521983,2023-11-06 13h32.50.032028 +0100,
spinne2,4,14,78,1,,,,,418.45547930011526,,,,,,,,,,418.23967459984124,418.45547930011526,420.47230610018596,421.2708462001756,3.031918399967253,421.85649840021506,"[300, 0]",[0.20092592592592592],[-0.04351851851851852],[1],[0],[0],[0.5848698997870088],[1],['target_find'],421.8575912001543,422.87180990027264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903908,001,2023-11-06_13h32.07.227,Selektive Wahrnehmung,2023.2.3,59.9153636521983,2023-11-06 13h32.50.032028 +0100,
auto1,4,15,79,12,,,,,422.93737880000845,,,,,,,,,,422.8724368000403,422.93737880000845,424.93733650026843,425.9374092002399,2.9990298999473453,426.5398325002752,"[-300, 300]",[-0.3055555555555556],[0.25277777777777777],[1],[0],[0],[0.6680133999325335],[1],['target_find'],426.5403653001413,427.55536030000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903908,001,2023-11-06_13h32.07.227,Selektive Wahrnehmung,2023.2.3,59.9153636521983,2023-11-06 13h32.50.032028 +0100,
,,,,,0,0,0,0,433.95667689992115,,,,,,,,,,,,,,,,,,,,,,,,,,,427.5842333002947,431.65765900025144,431.65767760016024,433.8736180998385,433.87495520012453,447.427466600202,3.0,1.0,schiff1,,,,,,,,,,,,,,,,,,,,,,903908,001,2023-11-06_13h32.07.227,Selektive Wahrnehmung,2023.2.3,59.9153636521983,2023-11-06 13h32.50.032028 +0100,
,,,,,1,0,1,0,447.4724741000682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.42783149983734,453.8778093000874,2.0,2.0,schlange1,,,,,,,,,,,,,,,,,,,,,,903908,001,2023-11-06_13h32.07.227,Selektive Wahrnehmung,2023.2.3,59.9153636521983,2023-11-06 13h32.50.032028 +0100,
,,,,,2,0,2,0,453.92246100027114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.8781242999248,458.8277771999128,2.0,4.0,gesicht4,,,,,,,,,,,,,,,,,,,,,,903908,001,2023-11-06_13h32.07.227,Selektive Wahrnehmung,2023.2.3,59.9153636521983,2023-11-06 13h32.50.032028 +0100,
,,,,,3,0,3,0,458.8888856000267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.8280982999131,463.4268542001955,2.0,3.0,flugzeug1,,,,,,,,,,,,,,,,,,,,,,903908,001,2023-11-06_13h32.07.227,Selektive Wahrnehmung,2023.2.3,59.9153636521983,2023-11-06 13h32.50.032028 +0100,
,,,,,4,0,4,0,463.4716532002203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.42716920003295,467.5100094000809,1.0,1.0,spinne1,,,,,,,,,,,,,,,,,,,,,,903908,001,2023-11-06_13h32.07.227,Selektive Wahrnehmung,2023.2.3,59.9153636521983,2023-11-06 13h32.50.032028 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.51390539994463,479.5731700998731, 18,1.0,479.57319620018825,488.80998740019277,3.0,1.0,488.810008100234,491.520484900102,491.52051640022546,503.28634859994054,4.0,3.0,4.0,2.0,503.2863777000457,510.9753737002611,3.0,3.0,510.975395699963,,,,,,,,
