Target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Data_transparency.started,key_resp_data_transp.started,Data_transparency.stopped,key_resp_data_transp.keys,key_resp_data_transp.rt,key_resp_data_transp.duration,instructions.started,instructions.stopped,trial.started,target_show.started,target_show.stopped,target_find.started,mouse.started,trial.stopped,target_position_x_y,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,feedback.started,feedback.stopped,instructions_survey.started,instructions_survey.stopped,instructions_ratings.started,instructions_ratings.stopped,survey_ratings.started,survey_ratings.stopped,furcht.response,liebenswert.response,rated_image,survey_gen.started,survey_gen.stopped,age.text,gender.response,survey_games.started,survey_games.stopped,pc_frequency.response,reaction_games_frequency.response,instructions_neuro.started,instructions_neuro.stopped,survey_neuro.started,survey_neuro.stopped,neuro_1_rev.response,neuro_2.response,neuro_3.response,neuro_4_rev.response,survey_fear.started,survey_fear.stopped,specific_fear_spider.response,specific_fear_snake.response,thanks.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.01983450000079756,0.036414400001376634,23.834957300001406,z,23.790548000000854,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765483,001,2023-11-06_14h28.58.183,Selektive Wahrnehmung,2023.2.3,60.04365173473507,2023-11-06 14h29.08.467881 +0100,
,,,,,,,,,,,,,,,,,23.835014800000863,40.269305100000565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765483,001,2023-11-06_14h28.58.183,Selektive Wahrnehmung,2023.2.3,60.04365173473507,2023-11-06 14h29.08.467881 +0100,
gruppe1,0,0,0,6,,,,,40.334389500001635,,,,,,,,,,40.28894890000083,40.334389500001635,42.3495051000009,43.298085600001286,3.028902099998959,44.00094020000142,"[300, 0]",[0.3527777777777778],[0.009259259259259259],[1],[0],[0],[0.7020577000002959],[1],['target_find'],44.00278570000046,45.01558480000131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765483,001,2023-11-06_14h28.58.183,Selektive Wahrnehmung,2023.2.3,60.04365173473507,2023-11-06 14h29.08.467881 +0100,
gesicht1,0,1,1,8,,,,,45.064758400001665,,,,,,,,,,45.016201500000534,45.064758400001665,47.0645798000005,48.04761090000102,2.9990170000000944,48.966705300001195,"[-300, 0]",[-0.26666666666666666],[-0.013888888888888888],[1],[0],[0],[0.951118700000734],[1],['target_find'],48.96754190000138,49.98221080000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765483,001,2023-11-06_14h28.58.183,Selektive Wahrnehmung,2023.2.3,60.04365173473507,2023-11-06 14h29.08.467881 +0100,
auto1,0,2,2,12,,,,,50.017533100000946,,,,,,,,,,49.98269310000069,50.017533100000946,52.03221530000155,52.99745729999995,3.0153113000014855,53.74967040000047,"[0, 300]",[-0.021296296296296296],[0.16111111111111112],[1],[0],[0],[0.7515105999991647],[1],['target_find'],53.750508200000695,54.76465520000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765483,001,2023-11-06_14h28.58.183,Selektive Wahrnehmung,2023.2.3,60.04365173473507,2023-11-06 14h29.08.467881 +0100,
schiff1,0,3,3,14,,,,,54.79767730000094,,,,,,,,,,54.76492210000106,54.79767730000094,56.797390200001246,57.79743270000108,3.032876400000532,58.40124050000122,"[-300, 0]",[-0.22314814814814815],[0.05277777777777778],[1],[0],[0],[0.6028822999996919],[1],['target_find'],58.402518100001544,59.41565420000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765483,001,2023-11-06_14h28.58.183,Selektive Wahrnehmung,2023.2.3,60.04365173473507,2023-11-06 14h29.08.467881 +0100,
zug1,0,4,4,15,,,,,59.61728790000052,,,,,,,,,,59.41614960000152,59.61728790000052,61.631778200000554,62.46389700000145,3.0483406000003015,63.39996130000145,"[-300, 300]",[-0.20277777777777778],[0.25092592592592594],[1],[0],[0],[0.9352543000004516],[1],['target_find'],63.4010173000006,64.41505680000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765483,001,2023-11-06_14h28.58.183,Selektive Wahrnehmung,2023.2.3,60.04365173473507,2023-11-06 14h29.08.467881 +0100,
spinne1,0,5,5,0,,,,,64.53028040000027,,,,,,,,,,64.4158178000016,64.53028040000027,66.53021470000022,67.48052070000085,3.0655530000003637,68.03323150000142,"[0, 300]",[-0.010185185185185186],[0.2351851851851852],[1],[0],[0],[0.5519753999997192],[1],['target_find'],68.03420260000166,69.04780420000134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765483,001,2023-11-06_14h28.58.183,Selektive Wahrnehmung,2023.2.3,60.04365173473507,2023-11-06 14h29.08.467881 +0100,
gesicht4,0,6,6,11,,,,,69.08349100000123,,,,,,,,,,69.04830580000089,69.08349100000123,71.09830260000126,72.09683600000062,3.0490907000003062,72.56661310000163,"[0, 300]",[-0.02962962962962963],[0.2037037037037037],[1],[0],[0],[0.46899370000028284],[1],['target_find'],72.5676996000002,73.5809175000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765483,001,2023-11-06_14h28.58.183,Selektive Wahrnehmung,2023.2.3,60.04365173473507,2023-11-06 14h29.08.467881 +0100,
person2,0,7,7,5,,,,,73.6132290000005,,,,,,,,,,73.58144770000035,73.6132290000005,75.61336200000005,76.61322700000164,3.0325410999994347,77.44974270000057,"[-300, -300]",[-0.36203703703703705],[-0.2675925925925926],[1],[0],[0],[0.835305900000094],[1],['target_find'],77.4510209,78.46420580000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765483,001,2023-11-06_14h28.58.183,Selektive Wahrnehmung,2023.2.3,60.04365173473507,2023-11-06 14h29.08.467881 +0100,
