Target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Data_transparency.started,key_resp_data_transp.started,Data_transparency.stopped,key_resp_data_transp.keys,key_resp_data_transp.rt,key_resp_data_transp.duration,instructions.started,instructions.stopped,trial.started,target_show.started,target_show.stopped,target_find.started,mouse.started,trial.stopped,target_position_x_y,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,feedback.started,feedback.stopped,instructions_survey.started,instructions_survey.stopped,instructions_ratings.started,instructions_ratings.stopped,survey_ratings.started,survey_ratings.stopped,furcht.response,liebenswert.response,rated_image,survey_gen.started,survey_gen.stopped,age.text,gender.response,survey_games.started,survey_games.stopped,pc_frequency.response,reaction_games_frequency.response,instructions_neuro.started,instructions_neuro.stopped,survey_neuro.started,survey_neuro.stopped,neuro_1_rev.response,neuro_2.response,neuro_3.response,neuro_4_rev.response,survey_fear.started,survey_fear.stopped,specific_fear_spider.response,specific_fear_snake.response,thanks.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.013764700386673212,0.028315000236034393,19.52774340007454,z,19.487590100150555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813409,001,2023-11-06_12h52.26.517,Selektive Wahrnehmung,2023.2.3,59.535893838545036,2023-11-06 13h06.30.909095 +0100,
,,,,,,,,,,,,,,,,,19.52781640039757,40.893032600171864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813409,001,2023-11-06_12h52.26.517,Selektive Wahrnehmung,2023.2.3,59.535893838545036,2023-11-06 13h06.30.909095 +0100,
gesicht3,0,0,0,10,,,,,41.06183750042692,,,,,,,,,,40.905242800246924,41.06183750042692,43.07559210015461,43.90971400029957,3.0169353000819683,45.22778160031885,"[-300, 0]",[-0.24537037037037038],[0.07592592592592592],[1],[0],[0],[1.3170247999951243],[1],['target_find'],45.23001200007275,46.242375400383025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813409,001,2023-11-06_12h52.26.517,Selektive Wahrnehmung,2023.2.3,59.535893838545036,2023-11-06 13h06.30.909095 +0100,
gruppe1,0,1,1,6,,,,,46.32501710020006,,,,,,,,,,46.24279980035499,46.32501710020006,48.32492530019954,49.25813940027729,3.015851699747145,50.24395210016519,"[-300, 300]",[-0.18796296296296297],[0.2],[1],[0],[0],[0.9850687002763152],[1],['target_find'],50.24494850030169,51.25886080041528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813409,001,2023-11-06_12h52.26.517,Selektive Wahrnehmung,2023.2.3,59.535893838545036,2023-11-06 13h06.30.909095 +0100,
zug1,0,2,2,15,,,,,51.34472730010748,,,,,,,,,,51.25918970024213,51.34472730010748,53.35938550019637,54.291295000351965,3.0325257000513375,54.843341300264,"[0, 300]",[0.04814814814814815],[0.20277777777777778],[1],[0],[0],[0.5513794999569654],[1],['target_find'],54.84419900039211,55.85881350003183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813409,001,2023-11-06_12h52.26.517,Selektive Wahrnehmung,2023.2.3,59.535893838545036,2023-11-06 13h06.30.909095 +0100,
schlange2,0,3,3,3,,,,,56.00773790013045,,,,,,,,,,55.85943660000339,56.00773790013045,58.007853800430894,58.89104520017281,3.0323193999938667,60.243372400291264,"[0, -300]",[-0.0712962962962963],[-0.23703703703703705],[1],[0],[0],[1.3516146000474691],[1],['target_find'],60.24422700004652,61.26000830018893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813409,001,2023-11-06_12h52.26.517,Selektive Wahrnehmung,2023.2.3,59.535893838545036,2023-11-06 13h06.30.909095 +0100,
schiff1,0,4,4,14,,,,,61.3273538001813,,,,,,,,,,61.26063460018486,61.3273538001813,63.34104230022058,64.32427400024608,3.0644604000262916,64.94373320043087,"[300, 0]",[0.20092592592592592],[0.011111111111111112],[1],[0],[0],[0.6188020999543369],[1],['target_find'],64.94427310023457,65.958390600048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813409,001,2023-11-06_12h52.26.517,Selektive Wahrnehmung,2023.2.3,59.535893838545036,2023-11-06 13h06.30.909095 +0100,
person2,0,5,5,5,,,,,66.00730920024216,,,,,,,,,,65.95899460045621,66.00730920024216,68.0073927002959,68.9740801001899,3.015766500029713,69.82680490007624,"[300, -300]",[0.2518518518518518],[-0.2638888888888889],[1],[0],[0],[0.8519522002898157],[1],['target_find'],69.82782810041681,70.84199450025335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813409,001,2023-11-06_12h52.26.517,Selektive Wahrnehmung,2023.2.3,59.535893838545036,2023-11-06 13h06.30.909095 +0100,
spinne1,0,6,6,0,,,,,70.87698130030185,,,,,,,,,,70.84276320040226,70.87698130030185,72.8913506004028,73.85689570009708,3.01495820004493,74.62512070033699,"[0, 300]",[-0.12777777777777777],[0.37592592592592594],[1],[0],[0],[0.7676979000680149],[1],['target_find'],74.62561720004305,75.64170030038804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813409,001,2023-11-06_12h52.26.517,Selektive Wahrnehmung,2023.2.3,59.535893838545036,2023-11-06 13h06.30.909095 +0100,
auto1,0,7,7,12,,,,,75.80698440037668,,,,,,,,,,75.64245420042425,75.80698440037668,77.80699760001153,78.69022850040346,3.0485974000766873,79.54321450041607,"[300, 300]",[0.23796296296296296],[0.22037037037037038],[1],[0],[0],[0.8520515002310276],[1],['target_find'],79.54461770039052,80.55778080038726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813409,001,2023-11-06_12h52.26.517,Selektive Wahrnehmung,2023.2.3,59.535893838545036,2023-11-06 13h06.30.909095 +0100,
flugzeug1,0,8,8,13,,,,,80.609735800419,,,,,,,,,,80.5582989002578,80.609735800419,82.62344840029255,83.59004590008408,3.032341199927032,84.67567380005494,"[300, 300]",[0.23703703703703705],[0.23055555555555557],[1],[0],[0],[1.0847951998002827],[1],['target_find'],84.67683290038258,85.69085660018027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813409,001,2023-11-06_12h52.26.517,Selektive Wahrnehmung,2023.2.3,59.535893838545036,2023-11-06 13h06.30.909095 +0100,
