Target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Data_transparency.started,key_resp_data_transp.started,Data_transparency.stopped,key_resp_data_transp.keys,key_resp_data_transp.rt,key_resp_data_transp.duration,instructions.started,instructions.stopped,trial.started,target_show.started,target_show.stopped,target_find.started,mouse.started,trial.stopped,target_position_x_y,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,feedback.started,feedback.stopped,instructions_survey.started,instructions_survey.stopped,instructions_ratings.started,instructions_ratings.stopped,survey_ratings.started,survey_ratings.stopped,furcht.response,liebenswert.response,rated_image,survey_gen.started,survey_gen.stopped,age.text,gender.response,survey_games.started,survey_games.stopped,pc_frequency.response,reaction_games_frequency.response,instructions_neuro.started,instructions_neuro.stopped,survey_neuro.started,survey_neuro.stopped,neuro_1_rev.response,neuro_2.response,neuro_3.response,neuro_4_rev.response,survey_fear.started,survey_fear.stopped,specific_fear_spider.response,specific_fear_snake.response,thanks.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
gesicht1,1,3,19,8,,,,,175.24462510000012,,,,,,,,,,175.21068670000022,175.24462510000012,177.25940959999934,178.2414504999997,3.031581000001097,179.06026050000037,"[300, 0]",[0.2777777777777778],[0.025925925925925925],[1],[0],[0],[0.8178165000008448],[1],['target_find'],179.06159709999883,180.07566979999865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
gruppe1,1,4,20,6,,,,,180.1244657999996,,,,,,,,,,180.07636399999865,180.1244657999996,182.12436530000014,183.10734450000018,3.031728400001157,184.0614098999995,"[300, 300]",[0.2351851851851852],[0.25092592592592594],[1],[0],[0],[0.95300270000007],[1],['target_find'],184.06291359999886,185.07686319999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
person2,1,5,21,5,,,,,185.1270585000002,,,,,,,,,,185.0776378999999,185.1270585000002,187.1419995999986,188.1074837999986,3.030689799999891,188.8418916999999,"[300, 0]",[0.27314814814814814],[-0.014814814814814815],[1],[0],[0],[0.7339125999988028],[1],['target_find'],188.84246379999968,189.85851290000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
gesicht4,1,6,22,11,,,,,189.9073714999995,,,,,,,,,,189.8592093999996,189.9073714999995,191.9074260999987,192.89052289999927,3.0320885000001,193.51081820000036,"[300, 0]",[0.275],[-0.016666666666666666],[1],[0],[0],[0.6193695000001753],[1],['target_find'],193.51219619999938,194.52509829999872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
spinne2,1,7,23,1,,,,,194.72508599999856,,,,,,,,,,194.52574110000023,194.72508599999856,196.7239626999999,197.557350699999,3.032546499998716,198.52609370000027,"[300, -300]",[0.2962962962962963],[-0.2037037037037037],[1],[0],[0],[0.9676386000010098],[1],['target_find'],198.5272621999993,199.54126179999912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
schlange1,1,8,24,2,,,,,199.59019939999962,,,,,,,,,,199.5418480999997,199.59019939999962,201.5901998999998,202.6067167000001,2.9991418000008707,203.9598464999999,"[300, 300]",[0.2462962962962963],[0.21481481481481482],[1],[0],[0],[1.418347700000595],[1],['target_find'],203.96063829999912,204.97573769999872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
spinne1,1,9,25,0,,,,,205.00817429999915,,,,,,,,,,204.9763640000001,205.00817429999915,207.0079709999991,208.02348340000026,2.9991229999995994,208.89294439999867,"[300, -300]",[0.29814814814814816],[-0.24537037037037038],[1],[0],[0],[0.9169046999995771],[1],['target_find'],208.89406489999965,209.90929909999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
gesicht3,1,10,26,10,,,,,209.9762813999987,,,,,,,,,,209.91018199999962,209.9762813999987,211.99102370000037,212.95658159999948,3.0473572999999305,213.80828279999878,"[-300, -300]",[-0.2537037037037037],[-0.22407407407407406],[1],[0],[0],[0.851036900001418],[1],['target_find'],213.8090685999996,214.82399579999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
flugzeug1,1,11,27,13,,,,,214.85643749999872,,,,,,,,,,214.82457129999966,214.85643749999872,216.85622159999912,217.85627679999925,3.0323693999998795,218.64135159999933,"[-300, -300]",[-0.2490740740740741],[-0.22870370370370371],[1],[0],[0],[0.7845335999991221],[1],['target_find'],218.64192009999897,219.65806359999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
schlange2,1,12,28,3,,,,,219.7076094999993,,,,,,,,,,219.65870509999877,219.7076094999993,221.7241154000003,222.67285040000024,3.014862300000459,225.20841329999894,"[-300, -300]",[-0.23333333333333334],[-0.2972222222222222],[1],[0],[0],[2.5348329999997077],[1],['target_find'],225.20939199999884,226.22363659999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
schiff1,1,13,29,14,,,,,226.27242370000022,,,,,,,,,,226.22429419999935,226.27242370000022,228.27258599999914,229.23904760000005,3.0156164999989414,230.17475919999924,"[0, -300]",[-0.07685185185185185],[-0.3111111111111111],[1],[0],[0],[0.9346946000005119],[1],['target_find'],230.17584089999946,231.18950119999863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
gruppe2,1,14,30,7,,,,,231.2222583999992,,,,,,,,,,231.18980910000028,231.2222583999992,233.222321199999,234.20570439999938,3.0163010000014765,235.0418181999994,"[0, 300]",[0.025925925925925925],[0.3194444444444444],[1],[0],[0],[0.8352462000002561],[1],['target_find'],235.04309099999955,236.05647059999865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
gesicht2,1,15,31,9,,,,,236.0919144999989,,,,,,,,,,236.05707599999914,236.0919144999989,238.10560029999942,239.07198219999918,3.015592400000969,239.64170899999954,"[0, 300]",[0.01574074074074074],[0.2601851851851852],[1],[0],[0],[0.5688410999991902],[1],['target_find'],239.64302729999872,240.65625629999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
gesicht1,2,0,32,8,,,,,240.7053509999987,,,,,,,,,,240.65684379999948,240.7053509999987,242.70530659999895,243.70540129999972,2.9991037999989203,244.7064864999993,"[-300, -300]",[-0.2222222222222222],[-0.25555555555555554],[1],[0],[0],[1.0502076000011584],[1],['target_find'],244.70701759999974,245.72339949999878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
gesicht3,2,1,33,10,,,,,245.77481879999868,,,,,,,,,,245.7239697999994,245.77481879999868,247.7889679,248.75496849999945,3.0316454999992857,249.6918912000001,"[-300, 300]",[-0.25833333333333336],[0.24814814814814815],[1],[0],[0],[0.9358439000006911],[1],['target_find'],249.6936681999996,250.70591459999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
gesicht4,2,2,34,11,,,,,250.75495640000008,,,,,,,,,,250.70651339999858,250.75495640000008,252.754771599999,253.73794369999996,3.032084099999338,254.59104149999985,"[-300, 0]",[-0.28703703703703703],[0.03611111111111111],[1],[0],[0],[0.8521235999996861],[1],['target_find'],254.5925126000002,255.6065880999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
schlange2,2,3,35,3,,,,,255.64126869999927,,,,,,,,,,255.60733900000014,255.64126869999927,257.6546363999987,258.62125339999875,3.0147395999993023,259.8903118999988,"[-300, 0]",[-0.25555555555555554],[-0.016666666666666666],[1],[0],[0],[1.2683127999989665],[1],['target_find'],259.8912154999998,260.9052888999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
auto1,2,4,36,12,,,,,260.93792719999874,,,,,,,,,,260.9058108999998,260.93792719999874,262.93771449999986,263.93753619999916,2.9991162000005716,265.00809539999864,"[0, -300]",[0.05],[-0.20555555555555555],[1],[0],[0],[1.102551099998891],[1],['target_find'],265.0092007000003,266.02183289999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
spinne1,2,5,37,0,,,,,266.0741676999987,,,,,,,,,,266.0223307999986,266.0741676999987,268.0888727999991,269.0543323999991,3.0327221999996254,271.2576149999986,"[0, 300]",[-0.0787037037037037],[0.2601851851851852],[1],[0],[0],[2.202154700000392],[1],['target_find'],271.2590122999991,272.27168379999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
zug1,2,6,38,15,,,,,272.32055729999956,,,,,,,,,,272.2722912999998,272.32055729999956,274.320630799999,275.3038937000001,2.999007200000051,276.7220285000003,"[0, -300]",[-0.025925925925925925],[-0.2824074074074074],[1],[0],[0],[1.4503541000012774],[1],['target_find'],276.722565099999,277.73807829999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
gruppe2,2,7,39,7,,,,,277.7870404999994,,,,,,,,,,277.73873379999895,277.7870404999994,279.7870860999992,280.7702696999986,2.999000400001023,281.6400555,"[-300, 0]",[-0.22314814814814815],[-0.05555555555555555],[1],[0],[0],[0.9017176999986987],[1],['target_find'],281.6411131999994,282.65479199999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
spinne2,2,8,40,1,,,,,282.8715338000002,,,,,,,,,,282.6554823999995,282.8715338000002,284.8715792999992,285.67022259999976,3.0155006000004505,286.38919069999974,"[300, -300]",[0.1935185185185185],[-0.24444444444444444],[1],[0],[0],[0.7181370999987848],[1],['target_find'],286.39034530000026,287.40459779999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
person2,2,9,41,5,,,,,287.46980110000004,,,,,,,,,,287.405364799999,287.46980110000004,289.4698279999993,290.46975120000025,3.065234400000918,291.4228414999998,"[0, -300]",[0.08148148148148149],[-0.2814814814814815],[1],[0],[0],[0.9523525999993581],[1],['target_find'],291.42381489999934,292.4380979999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
gesicht2,2,10,42,9,,,,,292.4727915000003,,,,,,,,,,292.43867899999896,292.4727915000003,294.4874669000001,295.4695566999999,3.031540700001642,296.37334910000027,"[0, -300]",[0.06296296296296296],[-0.24074074074074073],[1],[0],[0],[0.9028612000001885],[1],['target_find'],296.3747473000003,297.38868029999867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
schlange1,2,11,43,2,,,,,297.43921690000025,,,,,,,,,,297.38942379999935,297.43921690000025,299.45401349999884,300.43618830000014,3.0475731999995332,302.3389498999986,"[300, 0]",[0.2324074074074074],[-0.020370370370370372],[1],[0],[0],[1.9019705999999132],[1],['target_find'],302.3401080000003,303.35402929999873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
flugzeug1,2,12,44,13,,,,,303.4025716999986,,,,,,,,,,303.3547858000002,303.4025716999986,305.402682599999,306.3858205999986,3.032035399999586,307.4048946999992,"[-300, 300]",[-0.22870370370370371],[0.25277777777777777],[1],[0],[0],[1.0180363999988913],[1],['target_find'],307.4059605000002,308.42046870000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
person1,2,13,45,4,,,,,308.4689858999991,,,,,,,,,,308.42121489999954,308.4689858999991,310.46904969999923,311.4524282000002,3.0322319000006246,312.52106230000027,"[-300, -300]",[-0.2490740740740741],[-0.1935185185185185],[1],[0],[0],[1.0676741999996011],[1],['target_find'],312.52191239999956,313.53690649999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
schiff1,2,14,46,14,,,,,313.5688332999998,,,,,,,,,,313.5376933999996,313.5688332999998,315.56897449999997,316.56890679999924,3.032297400000971,317.7380639999992,"[300, -300]",[0.1712962962962963],[-0.24351851851851852],[1],[0],[0],[1.1681143999994674],[1],['target_find'],317.73903900000005,318.75363300000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
gruppe1,2,15,47,6,,,,,318.805108999999,,,,,,,,,,318.75427599999966,318.805108999999,320.81978639999943,321.76878359999864,3.015227199999572,322.6876586999988,"[300, 0]",[0.2601851851851852],[-0.0712962962962963],[1],[0],[0],[0.9183570999994117],[1],['target_find'],322.68813339999906,323.7039939999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341212,001,2023-11-13_13h16.05.218,Selektive Wahrnehmung,2023.2.3,59.83129966711454,2023-11-13 13h28.28.587559 +0100,
