Target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Data_transparency.started,key_resp_data_transp.started,Data_transparency.stopped,key_resp_data_transp.keys,key_resp_data_transp.rt,key_resp_data_transp.duration,instructions.started,instructions.stopped,trial.started,target_show.started,target_show.stopped,target_find.started,mouse.started,trial.stopped,target_position_x_y,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,feedback.started,feedback.stopped,instructions_survey.started,instructions_survey.stopped,instructions_ratings.started,instructions_ratings.stopped,survey_ratings.started,survey_ratings.stopped,furcht.response,liebenswert.response,rated_image,survey_gen.started,survey_gen.stopped,age.text,gender.response,survey_games.started,survey_games.stopped,pc_frequency.response,reaction_games_frequency.response,instructions_neuro.started,instructions_neuro.stopped,survey_neuro.started,survey_neuro.stopped,neuro_1_rev.response,neuro_2.response,neuro_3.response,neuro_4_rev.response,survey_fear.started,survey_fear.stopped,specific_fear_spider.response,specific_fear_snake.response,thanks.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.004173366514805821,0.013381396832301107,8.991256182752295,z,8.972860602106266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136122,001,2023-11-06_13h05.17.912,Selektive Wahrnehmung,2023.2.3,59.93870804417625,2023-11-06 13h06.29.291479 +0100,
,,,,,,,,,,,,,,,,,8.991338671594349,41.87267705021077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136122,001,2023-11-06_13h05.17.912,Selektive Wahrnehmung,2023.2.3,59.93870804417625,2023-11-06 13h06.29.291479 +0100,
gesicht1,0,0,0,8,,,,,41.93107886587495,,,,,,,,,,41.885968847092954,41.93107886587495,43.9403710917004,44.87438712923722,3.0017883012051243,46.97815126576279,"[-300, 0]",[-0.22777777777777777],[0.06111111111111111],[1],[0],[0],[2.1032080479526485],[1],['target_find'],46.979380349507665,47.99497870507912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136122,001,2023-11-06_13h05.17.912,Selektive Wahrnehmung,2023.2.3,59.93870804417625,2023-11-06 13h06.29.291479 +0100,
spinne1,0,1,1,0,,,,,48.042379353668366,,,,,,,,,,47.995459984805166,48.042379353668366,50.04618208928332,50.9969072373151,3.002004478859817,52.68320757577567,"[300, 300]",[0.21851851851851853],[0.2953703703703704],[1],[0],[0],[1.685782080977333],[1],['target_find'],52.683694544387436,53.70054786813307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136122,001,2023-11-06_13h05.17.912,Selektive Wahrnehmung,2023.2.3,59.93870804417625,2023-11-06 13h06.29.291479 +0100,
gruppe1,0,2,2,6,,,,,53.7495126758331,,,,,,,,,,53.70095405456868,53.7495126758331,55.75187356337847,56.708498085832616,3.008212759772505,58.555803274920436,"[-300, 0]",[-0.20833333333333334],[-0.03981481481481482],[1],[0],[0],[1.8465007806580616],[1],['target_find'],58.55633404795208,59.573071318430266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136122,001,2023-11-06_13h05.17.912,Selektive Wahrnehmung,2023.2.3,59.93870804417625,2023-11-06 13h06.29.291479 +0100,
gruppe2,0,3,3,7,,,,,59.62606641717139,,,,,,,,,,59.5735452026056,59.62606641717139,61.64148614173246,62.575117041711565,3.002122523237631,63.794857930036414,"[0, 300]",[-0.011111111111111112],[0.23148148148148148],[1],[0],[0],[1.219212959736069],[1],['target_find'],63.79535656086409,64.81174368043048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136122,001,2023-11-06_13h05.17.912,Selektive Wahrnehmung,2023.2.3,59.93870804417625,2023-11-06 13h06.29.291479 +0100,
gesicht4,0,4,4,11,,,,,64.85976356422361,,,,,,,,,,64.81221415127402,64.85976356422361,66.8629811979481,67.81381528814109,3.002166043212128,69.2998787982915,"[0, -300]",[-0.03981481481481482],[-0.25555555555555554],[1],[0],[0],[1.4855250571226861],[1],['target_find'],69.30041838909528,70.31671989093229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136122,001,2023-11-06_13h05.17.912,Selektive Wahrnehmung,2023.2.3,59.93870804417625,2023-11-06 13h06.29.291479 +0100,
flugzeug1,0,5,5,13,,,,,70.35378696317912,,,,,,,,,,70.31705269074337,70.35378696317912,72.36861049252366,73.31920820951746,3.002573082980234,74.47207311810962,"[0, 300]",[-0.000925925925925926],[0.20555555555555555],[1],[0],[0],[1.1523401088907121],[1],['target_find'],74.47258312670783,75.48965262810907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136122,001,2023-11-06_13h05.17.912,Selektive Wahrnehmung,2023.2.3,59.93870804417625,2023-11-06 13h06.29.291479 +0100,
zug1,0,6,6,15,,,,,75.53607649503192,,,,,,,,,,75.49025536554382,75.53607649503192,77.54022767489278,78.49114766725779,3.0015715546614956,80.46162121294401,"[300, -300]",[0.35],[-0.36666666666666664],[1],[0],[0],[1.9698750749157625],[1],['target_find'],80.46226235035738,81.47825693681352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136122,001,2023-11-06_13h05.17.912,Selektive Wahrnehmung,2023.2.3,59.93870804417625,2023-11-06 13h06.29.291479 +0100,
gesicht2,0,7,7,9,,,,,81.52103223692393,,,,,,,,,,81.47878600317927,81.52103223692393,83.52953939652889,84.48043236668764,3.0022576342717002,85.86640647599961,"[0, 300]",[-0.002777777777777778],[0.1935185185185185],[1],[0],[0],[1.3854737718193064],[1],['target_find'],85.86689970238604,86.88323050198414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136122,001,2023-11-06_13h05.17.912,Selektive Wahrnehmung,2023.2.3,59.93870804417625,2023-11-06 13h06.29.291479 +0100,
