Target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Data_transparency.started,key_resp_data_transp.started,Data_transparency.stopped,key_resp_data_transp.keys,key_resp_data_transp.rt,key_resp_data_transp.duration,instructions.started,instructions.stopped,trial.started,target_show.started,target_show.stopped,target_find.started,mouse.started,trial.stopped,target_position_x_y,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,feedback.started,feedback.stopped,target_find.stopped,instructions_survey.started,instructions_survey.stopped,instructions_ratings.started,instructions_ratings.stopped,survey_ratings.started,survey_ratings.stopped,furcht.response,liebenswert.response,rated_image,survey_gen.started,survey_gen.stopped,age.text,gender.response,survey_games.started,survey_games.stopped,pc_frequency.response,reaction_games_frequency.response,instructions_neuro.started,instructions_neuro.stopped,survey_neuro.started,survey_neuro.stopped,neuro_1_rev.response,neuro_2.response,neuro_3.response,neuro_4_rev.response,survey_fear.started,survey_fear.stopped,specific_fear_spider.response,specific_fear_snake.response,thanks.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
spinne2,0,14,14,1,,,,,127.96519240000634,,,,,,,,,,127.83839860002627,127.96519240000634,129.96828570001526,130.85216629999923,3.0140839999949094,131.74112550000427,"[300, 300]",[0.2388888888888889],[0.2611111111111111],[1],[0],[0],[0.8882182999805082],[1],['target_find'],131.7422030000016,132.75300990001415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
gruppe2,0,15,15,7,,,,,132.8378081000119,,,,,,,,,,132.75327000001562,132.8378081000119,134.85034930001711,135.76670950002153,3.0137680000043474,136.71649930000422,"[0, -300]",[-0.058333333333333334],[-0.23148148148148148],[1],[0],[0],[0.9493297999724746],[1],['target_find'],136.7169273000036,137.7188372000237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
zug1,1,0,16,15,,,,,137.7505671000108,,,,,,,,,,137.71905179999885,137.7505671000108,139.76349870002014,140.72157690001768,3.003015199996298,141.58155540001462,"[300, 300]",[0.29259259259259257],[0.2462962962962963],[1],[0],[0],[0.8592601999989711],[1],['target_find'],141.58197650001966,142.5976370999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
gruppe2,1,1,17,7,,,,,142.61607720001484,,,,,,,,,,142.5978516000032,142.61607720001484,144.63167760000215,145.59602270001778,3.0151894000009634,146.44661140002427,"[300, 300]",[0.41203703703703703],[0.29259259259259257],[1],[0],[0],[0.8333944999903906],[1],['target_find'],146.44703680000384,147.45783420000225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
schlange2,1,2,18,3,,,,,147.47745170001872,,,,,,,,,,147.45804630001658,147.47745170001872,149.4891503000108,150.47051500002271,3.0127502999966964,151.03934160000063,"[300, 0]",[0.20833333333333334],[0.046296296296296294],[1],[0],[0],[0.5683654000167735],[1],['target_find'],151.0397809999995,152.0546337000269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
gesicht2,1,3,19,9,,,,,152.076423600025,,,,,,,,,,152.05485630000476,152.076423600025,154.08586210000794,155.05775140001788,3.0033926000178326,155.51895980001427,"[300, 0]",[0.20833333333333334],[0.04537037037037037],[1],[0],[0],[0.46048709997558035],[1],['target_find'],155.51938860001974,156.53331840000465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
auto1,1,4,20,12,,,,,156.55290870001772,,,,,,,,,,156.5335413000139,156.55290870001772,158.56425890000537,159.55562210001517,3.004176499991445,160.6995603000105,"[0, -300]",[-0.05185185185185185],[-0.23055555555555557],[1],[0],[0],[1.1612406999920495],[1],['target_find'],160.70008970002527,161.70344410001417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
gesicht1,1,5,21,8,,,,,161.73881640000036,,,,,,,,,,161.70424520000233,161.73881640000036,163.74733310000738,164.71376140002394,3.010364000016125,165.84807860001456,"[-300, 300]",[-0.38981481481481484],[0.3574074074074074],[1],[0],[0],[1.1338805000123102],[1],['target_find'],165.84851850001724,166.86384120001458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
gruppe1,1,6,22,6,,,,,166.8843426000094,,,,,,,,,,166.8640644000261,166.8843426000094,168.89391480002087,169.8735016999999,3.00973989997874,170.74574300000677,"[0, 300]",[-0.06296296296296296],[0.30277777777777776],[1],[0],[0],[0.8717995999904815],[1],['target_find'],170.74616140002036,171.75535750002018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
person1,1,7,23,4,,,,,171.7742478,,,,,,,,,,171.75557110001682,171.7742478,173.78625210002065,174.75609830001486,3.000994299974991,175.85875010001473,"[300, -300]",[0.18796296296296297],[-0.21388888888888888],[1],[0],[0],[1.101960700005293],[1],['target_find'],175.85916140000336,176.87006990000373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
person2,1,8,24,5,,,,,176.8903893000097,,,,,,,,,,176.87029190000612,176.8903893000097,178.90027220000047,179.88158919999842,3.0115947000158485,181.00400880002417,"[-300, -300]",[-0.3175925925925926],[-0.2518518518518518],[1],[0],[0],[1.1219819999823812],[1],['target_find'],181.00443660002202,182.01532550001866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
spinne2,1,9,25,1,,,,,182.141033300024,,,,,,,,,,182.0155647000065,182.141033300024,184.14692200001446,185.02895240002545,3.0137055000232067,186.54648990000715,"[0, 300]",[-0.014814814814814815],[0.19722222222222222],[1],[0],[0],[1.5171222999924794],[1],['target_find'],186.5469068000093,187.54743030000827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
schiff1,1,10,26,14,,,,,187.57504480000352,,,,,,,,,,187.54766300000483,187.57504480000352,189.5798978000239,190.56272230000468,3.0153470000077505,191.4028009000176,"[0, -300]",[-0.044444444444444446],[-0.20092592592592592],[1],[0],[0],[0.8390325999935158],[1],['target_find'],191.40464620001148,192.41102379999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
flugzeug1,1,11,27,13,,,,,192.4292311000172,,,,,,,,,,192.4112415999989,192.4292311000172,194.43824840002344,195.428525299998,3.017643900006078,196.22370660002343,"[300, -300]",[0.17407407407407408],[-0.24074074074074073],[1],[0],[0],[0.7944431999931112],[1],['target_find'],196.22454510000534,197.23734420002438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
schlange1,1,12,28,2,,,,,197.25465909999912,,,,,,,,,,197.23757530000876,197.25465909999912,199.26889050001046,200.25007490001735,3.0128036999958567,201.46899570000824,"[0, 300]",[-0.03148148148148148],[0.27037037037037037],[1],[0],[0],[1.2184985000058077],[1],['target_find'],201.46940030000405,202.48336810001638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
spinne1,1,13,29,0,,,,,202.50419410000904,,,,,,,,,,202.48360160001903,202.50419410000904,204.51490380000905,205.4964327000198,3.013181100017391,206.8814384000143,"[0, -300]",[0.021296296296296296],[-0.2722222222222222],[1],[0],[0],[1.3844807000132278],[1],['target_find'],206.88185500001418,207.89731890000985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
gesicht4,1,14,30,11,,,,,207.92555080002057,,,,,,,,,,207.89769770001294,207.92555080002057,209.93337040001643,210.9003945000004,3.0032339000026695,211.8474110000243,"[-300, 300]",[-0.28703703703703703],[0.32222222222222224],[1],[0],[0],[0.9464473999978509],[1],['target_find'],211.84782720002113,212.8625713000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
gesicht3,1,15,31,10,,,,,212.88063450000482,,,,,,,,,,212.86278780002613,212.88063450000482,214.88166070001898,215.87338730000192,3.0109099999826867,216.64006170001812,"[300, -300]",[0.2388888888888889],[-0.26481481481481484],[1],[0],[0],[0.7662638999754563],[1],['target_find'],216.64065520002623,217.6537608000217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
person1,2,0,32,4,,,,,217.67351390002295,,,,,,,,,,217.65398220001953,217.67351390002295,219.68655090001994,220.66952980001224,3.0158493000199087,221.27075570001034,"[300, 0]",[0.20277777777777778],[-0.06481481481481481],[1],[0],[0],[0.600777100014966],[1],['target_find'],221.27116309999838,222.2834686000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
gesicht4,2,1,33,11,,,,,222.30224000001908,,,,,,,,,,222.28368700001738,222.30224000001908,224.30600969999796,225.28122420000727,3.0163637999794446,226.05010740002035,"[-300, 0]",[-0.18518518518518517],[-0.027777777777777776],[1],[0],[0],[0.7499643999908585],[1],['target_find'],226.0505163000198,227.05438420001883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
schiff1,2,2,34,14,,,,,227.09367760000168,,,,,,,,,,227.0551783000119,227.09367760000168,229.10213630000362,230.06464670001878,3.0104925999767147,231.48063890001504,"[-300, 0]",[-0.22962962962962963],[-0.037037037037037035],[1],[0],[0],[1.4153358999756165],[1],['target_find'],231.4810729000019,232.49744720000308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
gesicht1,2,3,35,8,,,,,232.51787120001973,,,,,,,,,,232.49768100000801,232.51787120001973,234.52833940001437,235.49552110000513,3.0150711000023875,236.3959046000091,"[0, 300]",[-0.03425925925925926],[0.262037037037037],[1],[0],[0],[0.883038600004511],[1],['target_find'],236.39631900002132,237.41027520000353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
gruppe2,2,4,36,7,,,,,237.42806160001783,,,,,,,,,,237.4104952000198,237.42806160001783,239.4371417000075,240.4213348000194,3.0111825999920256,241.31374720000895,"[-300, 300]",[-0.2564814814814815],[0.23981481481481481],[1],[0],[0],[0.891270699998131],[1],['target_find'],241.3156329000194,242.31864910002332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
spinne1,2,5,37,0,,,,,242.3387747000088,,,,,,,,,,242.3188812000153,242.3387747000088,244.35049670000444,245.33377230001497,3.0152020000095945,247.5990645000129,"[300, 300]",[0.22037037037037038],[0.24074074074074073],[1],[0],[0],[2.2647417999978643],[1],['target_find'],247.59949870000128,248.61843520001275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
zug1,2,6,38,15,,,,,248.6441005000088,,,,,,,,,,248.61886940000113,248.6441005000088,250.64670500002103,251.63176410002052,3.0134000000252854,252.59760950002237,"[300, -300]",[0.2953703703703704],[-0.2675925925925926],[1],[0],[0],[0.9653839000093285],[1],['target_find'],252.59803110000212,253.61385520000476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
schlange2,2,7,39,3,,,,,253.63581170001999,,,,,,,,,,253.61416700002155,253.63581170001999,255.64667230000487,256.62593650000053,3.012152999988757,258.1671889999998,"[-300, 300]",[-0.18425925925925926],[0.24537037037037038],[1],[0],[0],[1.5401898999989498],[1],['target_find'],258.1690068000171,259.17326730000786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
person2,2,8,40,5,,,,,259.1949079000042,,,,,,,,,,259.17348389999825,259.1949079000042,261.20606870000483,262.18761910000467,3.014424799999688,263.03756590001285,"[-300, -300]",[-0.20925925925925926],[-0.20925925925925926],[1],[0],[0],[0.8495079999847803],[1],['target_find'],263.03797880001366,264.05303570002434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
schlange1,2,9,41,2,,,,,264.0724838000024,,,,,,,,,,264.0533162000065,264.0724838000024,266.08718550001504,267.067635400017,3.014670600008685,267.78409380000085,"[-300, -300]",[-0.2175925925925926],[-0.2574074074074074],[1],[0],[0],[0.7160213000024669],[1],['target_find'],267.7845178999996,268.8008985000197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
auto1,2,10,42,12,,,,,268.82055580001906,,,,,,,,,,268.8011986000056,268.82055580001906,270.8354001000116,271.81648530001985,3.0158612999948673,272.56533780001337,"[-300, 300]",[-0.21388888888888888],[0.25092592592592594],[1],[0],[0],[0.7481057000113651],[1],['target_find'],272.56575570002315,273.579733999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
gesicht2,2,11,43,9,,,,,273.5985621,,,,,,,,,,273.57994940000935,273.5985621,275.5964537000109,276.58643440000014,3.0068893000134267,277.3144824000192,"[300, 300]",[0.22592592592592592],[0.18611111111111112],[1],[0],[0],[0.7274694000079762],[1],['target_find'],277.3149051000073,278.3294650000171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
flugzeug1,2,12,44,13,,,,,278.3483639000042,,,,,,,,,,278.3296947000199,278.3483639000042,280.3617079000105,281.3269447000057,3.0159365000145044,283.9217523000261,"[300, 0]",[0.24444444444444444],[-0.017592592592592594],[1],[0],[0],[2.5759395000059158],[1],['target_find'],283.92216980000376,284.9282761000213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
gesicht3,2,13,45,10,,,,,284.95254170001135,,,,,,,,,,284.9291170000215,284.95254170001135,286.9585052000184,287.9339092000155,3.0056781000166666,288.7855508000066,"[-300, -300]",[-0.2037037037037037],[-0.20925925925925926],[1],[0],[0],[0.8511940000171307],[1],['target_find'],288.7859767000191,289.8114190000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
spinne2,2,14,46,1,,,,,289.93920390002313,,,,,,,,,,289.812244700006,289.93920390002313,291.94811360002495,292.81514660001267,3.003779199993005,293.89722700000857,"[300, -300]",[0.20185185185185187],[-0.21296296296296297],[1],[0],[0],[1.0816374999994878],[1],['target_find'],293.8976976000122,294.91384790002485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
gruppe1,2,15,47,6,,,,,294.9404317000008,,,,,,,,,,294.9140716000111,294.9404317000008,296.9477743000025,297.9331558000122,3.0005336000176612,298.73095610001474,"[300, 300]",[0.1824074074074074],[0.18703703703703703],[1],[0],[0],[0.8156302999996115],[1],['target_find'],298.73151030001463,299.7464387000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155954,001,2023-11-13_14h05.50.644,Selektive Wahrnehmung,2023.2.2,59.86772823418321,2023-11-13 14h05.59.795728 +0100,
