Target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Data_transparency.started,key_resp_data_transp.started,Data_transparency.stopped,key_resp_data_transp.keys,key_resp_data_transp.rt,key_resp_data_transp.duration,instructions.started,instructions.stopped,trial.started,target_show.started,target_show.stopped,target_find.started,mouse.started,trial.stopped,target_position_x_y,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,feedback.started,feedback.stopped,instructions_survey.started,instructions_survey.stopped,instructions_ratings.started,instructions_ratings.stopped,survey_ratings.started,survey_ratings.stopped,furcht.response,liebenswert.response,rated_image,survey_gen.started,survey_gen.stopped,age.text,gender.response,survey_games.started,survey_games.stopped,pc_frequency.response,reaction_games_frequency.response,instructions_neuro.started,instructions_neuro.stopped,survey_neuro.started,survey_neuro.stopped,neuro_1_rev.response,neuro_2.response,neuro_3.response,neuro_4_rev.response,survey_fear.started,survey_fear.stopped,specific_fear_spider.response,specific_fear_snake.response,thanks.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.0041475072503089905,0.02171432226896286,7.956364847719669,z,7.921203343197703,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420485,001,2023-11-06_13h31.43.494,Selektive Wahrnehmung,2023.2.3,60.01437360083003,2023-11-06 13h32.50.451386 +0100,
,,,,,,,,,,,,,,,,,7.956410359591246,30.074058640748262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420485,001,2023-11-06_13h31.43.494,Selektive Wahrnehmung,2023.2.3,60.01437360083003,2023-11-06 13h32.50.451386 +0100,
schiff1,0,0,0,14,,,,,30.12451366893947,,,,,,,,,,30.09892320074141,30.12451366893947,32.1390812844038,33.094394536688924,3.020460484549403,34.290498992428184,"[-300, 0]",[-0.22037037037037038],[0.05555555555555555],[1],[0],[0],[1.1954735536128283],[1],['target_find'],34.29179350472987,35.3068864941597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420485,001,2023-11-06_13h31.43.494,Selektive Wahrnehmung,2023.2.3,60.01437360083003,2023-11-06 13h32.50.451386 +0100,
spinne1,0,1,1,0,,,,,35.59832444228232,,,,,,,,,,35.30773812532425,35.59832444228232,37.60567623376846,38.32477558590472,3.018053786829114,39.189704705029726,"[300, 0]",[0.19166666666666668],[0.053703703703703705],[1],[0],[0],[0.8642896842211485],[1],['target_find'],39.190218698233366,40.20563595555723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420485,001,2023-11-06_13h31.43.494,Selektive Wahrnehmung,2023.2.3,60.01437360083003,2023-11-06 13h32.50.451386 +0100,
schlange2,0,2,2,3,,,,,40.26894282177091,,,,,,,,,,40.205905040726066,40.26894282177091,42.272116670385,43.205030085518956,2.9994774721562862,45.60743951424956,"[0, -300]",[0.021296296296296296],[-0.20833333333333334],[1],[0],[0],[2.4016963224858046],[1],['target_find'],45.60835258476436,46.6229867618531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420485,001,2023-11-06_13h31.43.494,Selektive Wahrnehmung,2023.2.3,60.01437360083003,2023-11-06 13h32.50.451386 +0100,
gruppe1,0,3,3,6,,,,,46.66550347208977,,,,,,,,,,46.62356930784881,46.66550347208977,48.672464434057474,49.625595984980464,3.0029204078018665,51.10806415788829,"[300, -300]",[0.19444444444444445],[-0.22592592592592592],[1],[0],[0],[1.481526656076312],[1],['target_find'],51.108853209763765,52.123092859983444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420485,001,2023-11-06_13h31.43.494,Selektive Wahrnehmung,2023.2.3,60.01437360083003,2023-11-06 13h32.50.451386 +0100,
gesicht4,0,4,4,11,,,,,52.1590795442462,,,,,,,,,,52.12369389459491,52.1590795442462,54.17243826575577,55.12289346382022,2.999965012073517,56.73980076238513,"[300, 300]",[0.2111111111111111],[0.287962962962963],[1],[0],[0],[1.6163116693496704],[1],['target_find'],56.74029143154621,57.75698897987604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420485,001,2023-11-06_13h31.43.494,Selektive Wahrnehmung,2023.2.3,60.01437360083003,2023-11-06 13h32.50.451386 +0100,
gruppe2,0,5,5,7,,,,,57.794895673170686,,,,,,,,,,57.75785853154957,57.794895673170686,59.80526828020811,60.776970740407705,3.0201089084148407,61.8900923486799,"[300, 300]",[0.1962962962962963],[0.19166666666666668],[1],[0],[0],[1.1125003769993782],[1],['target_find'],61.890574768185616,62.90651967190206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420485,001,2023-11-06_13h31.43.494,Selektive Wahrnehmung,2023.2.3,60.01437360083003,2023-11-06 13h32.50.451386 +0100,
auto1,0,6,6,12,,,,,63.18722547404468,,,,,,,,,,62.907131515443325,63.18722547404468,65.18920806236565,65.90943950973451,3.003093918785453,66.99008279107511,"[-300, -300]",[-0.2518518518518518],[-0.24537037037037038],[1],[0],[0],[1.0799938905984163],[1],['target_find'],66.99056037515402,68.00706563703716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420485,001,2023-11-06_13h31.43.494,Selektive Wahrnehmung,2023.2.3,60.01437360083003,2023-11-06 13h32.50.451386 +0100,
schlange1,0,7,7,2,,,,,68.11832327023149,,,,,,,,,,68.00792409665883,68.11832327023149,70.12228332646191,71.02435284294188,3.017481481656432,72.43984223529696,"[-300, 300]",[-0.2101851851851852],[0.2324074074074074],[1],[0],[0],[1.4148118402808905],[1],['target_find'],72.4403360337019,73.45690757222474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420485,001,2023-11-06_13h31.43.494,Selektive Wahrnehmung,2023.2.3,60.01437360083003,2023-11-06 13h32.50.451386 +0100,
