Target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Data_transparency.started,key_resp_data_transp.started,Data_transparency.stopped,key_resp_data_transp.keys,key_resp_data_transp.rt,key_resp_data_transp.duration,instructions.started,instructions.stopped,trial.started,target_show.started,target_show.stopped,target_find.started,mouse.started,trial.stopped,target_position_x_y,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,feedback.started,feedback.stopped,instructions_survey.started,instructions_survey.stopped,instructions_ratings.started,instructions_ratings.stopped,survey_ratings.started,survey_ratings.stopped,furcht.response,liebenswert.response,rated_image,survey_gen.started,survey_gen.stopped,age.text,gender.response,survey_games.started,survey_games.stopped,pc_frequency.response,reaction_games_frequency.response,instructions_neuro.started,instructions_neuro.stopped,survey_neuro.started,survey_neuro.stopped,neuro_1_rev.response,neuro_2.response,neuro_3.response,neuro_4_rev.response,survey_fear.started,survey_fear.stopped,specific_fear_spider.response,specific_fear_snake.response,thanks.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.024410899999566027,0.07404769999993732,14.340254799999457,z,14.258270400001493,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297496,001,2023-11-06_14h00.12.830,Selektive Wahrnehmung,2023.2.3,59.99779208124607,2023-11-06 14h00.42.572578 +0100,
,,,,,,,,,,,,,,,,,14.340311500000098,26.256185899999764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297496,001,2023-11-06_14h00.12.830,Selektive Wahrnehmung,2023.2.3,59.99779208124607,2023-11-06 14h00.42.572578 +0100,
gesicht3,0,0,0,10,,,,,26.506554399999004,,,,,,,,,,26.29833890000009,26.506554399999004,28.521151199998712,29.28979729999992,3.0338834000012866,30.55430499999966,"[-300, -300]",[-0.2611111111111111],[-0.25462962962962965],[1],[0],[0],[1.2637448000004952],[1],['target_find'],30.555845099999715,31.570997499999066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297496,001,2023-11-06_14h00.12.830,Selektive Wahrnehmung,2023.2.3,59.99779208124607,2023-11-06 14h00.42.572578 +0100,
schlange2,0,1,1,3,,,,,31.703078200000164,,,,,,,,,,31.57174750000013,31.703078200000164,33.70293519999905,34.60296959999869,3.0320534000002226,35.78865589999987,"[0, 300]",[0.062037037037037036],[0.20092592592592592],[1],[0],[0],[1.1851317000000563],[1],['target_find'],35.789183899998534,36.803769099999045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297496,001,2023-11-06_14h00.12.830,Selektive Wahrnehmung,2023.2.3,59.99779208124607,2023-11-06 14h00.42.572578 +0100,
schlange1,0,2,2,2,,,,,36.86949409999943,,,,,,,,,,36.80434229999992,36.86949409999943,38.86944570000014,39.83594769999945,2.9990781000014977,41.42227920000005,"[0, 300]",[-0.025925925925925925],[0.37592592592592594],[1],[0],[0],[1.6182533999999578],[1],['target_find'],41.4234464000001,42.43856069999856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297496,001,2023-11-06_14h00.12.830,Selektive Wahrnehmung,2023.2.3,59.99779208124607,2023-11-06 14h00.42.572578 +0100,
gesicht1,0,3,3,8,,,,,42.555490899998404,,,,,,,,,,42.43942639999841,42.555490899998404,44.5697612999993,45.46896769999876,3.0304572000004555,46.07153870000002,"[0, 300]",[0.049074074074074076],[0.2324074074074074],[1],[0],[0],[0.6017972999998165],[1],['target_find'],46.07263449999846,47.086584599999696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297496,001,2023-11-06_14h00.12.830,Selektive Wahrnehmung,2023.2.3,59.99779208124607,2023-11-06 14h00.42.572578 +0100,
spinne1,0,4,4,0,,,,,47.15215609999905,,,,,,,,,,47.08735229999911,47.15215609999905,49.15232519999881,50.11864289999903,2.9992395999997825,50.83864729999914,"[0, 300]",[0.058333333333333334],[0.2074074074074074],[1],[0],[0],[0.7516904000003706],[1],['target_find'],50.839777299999696,51.85435849999885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297496,001,2023-11-06_14h00.12.830,Selektive Wahrnehmung,2023.2.3,59.99779208124607,2023-11-06 14h00.42.572578 +0100,
gruppe2,0,5,5,7,,,,,51.921831999999995,,,,,,,,,,51.85494639999888,51.921831999999995,53.93672819999847,54.88527780000004,2.9992142999999487,55.33864039999935,"[0, 300]",[0.058333333333333334],[0.2074074074074074],[1],[0],[0],[0.48375529999975697],[1],['target_find'],55.340015899999344,56.35291429999961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297496,001,2023-11-06_14h00.12.830,Selektive Wahrnehmung,2023.2.3,59.99779208124607,2023-11-06 14h00.42.572578 +0100,
zug1,0,6,6,15,,,,,56.385528599999816,,,,,,,,,,56.35341679999874,56.385528599999816,58.3852926999989,59.38539759999912,2.999102899999343,60.57014539999909,"[300, 0]",[0.26944444444444443],[0.014814814814814815],[1],[0],[0],[1.2172439000005397],[1],['target_find'],60.57066169999962,61.58712939999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297496,001,2023-11-06_14h00.12.830,Selektive Wahrnehmung,2023.2.3,59.99779208124607,2023-11-06 14h00.42.572578 +0100,
schiff1,0,7,7,14,,,,,61.62161019999985,,,,,,,,,,61.58760949999851,61.62161019999985,63.63533490000009,64.6017326000001,3.0146793000003527,65.9880032000001,"[-300, -300]",[-0.3416666666666667],[-0.27037037037037037],[1],[0],[0],[1.3854701000000205],[1],['target_find'],65.98914299999888,67.00249989999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297496,001,2023-11-06_14h00.12.830,Selektive Wahrnehmung,2023.2.3,59.99779208124607,2023-11-06 14h00.42.572578 +0100,
