Target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Data_transparency.started,key_resp_data_transp.started,Data_transparency.stopped,key_resp_data_transp.keys,key_resp_data_transp.rt,key_resp_data_transp.duration,instructions.started,instructions.stopped,trial.started,target_show.started,target_show.stopped,target_find.started,mouse.started,trial.stopped,target_position_x_y,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,feedback.started,feedback.stopped,instructions_survey.started,instructions_survey.stopped,instructions_ratings.started,instructions_ratings.stopped,survey_ratings.started,survey_ratings.stopped,furcht.response,liebenswert.response,rated_image,survey_gen.started,survey_gen.stopped,age.text,gender.response,survey_games.started,survey_games.stopped,pc_frequency.response,reaction_games_frequency.response,instructions_neuro.started,instructions_neuro.stopped,survey_neuro.started,survey_neuro.stopped,neuro_1_rev.response,neuro_2.response,neuro_3.response,neuro_4_rev.response,survey_fear.started,survey_fear.stopped,specific_fear_spider.response,specific_fear_snake.response,thanks.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
gesicht2,0,8,8,9,,,,,66.04673480056226,,,,,,,,,,65.99864749982953,66.04673480056226,68.04674240015447,69.04695400036871,3.0490547008812428,69.59927150048316,"[300, 300]",[0.22962962962962963],[0.2796296296296296],[1],[0],[0],[0.551494600251317],[1],['target_find'],69.60043659992516,70.61425470001996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
schiff1,0,9,9,14,,,,,70.66325790062547,,,,,,,,,,70.61486590094864,70.66325790062547,72.6633934006095,73.64653529971838,2.999083301052451,74.16610370017588,"[0, 300]",[0.03796296296296296],[0.23703703703703705],[1],[0],[0],[0.5516647007316351],[1],['target_find'],74.16725930012763,75.18082890100777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
schlange2,0,10,10,3,,,,,75.22980370000005,,,,,,,,,,75.18144039995968,75.22980370000005,77.22976230084896,78.21302030049264,2.999092699959874,78.86440259963274,"[300, 0]",[0.3574074074074074],[-0.049074074074074076],[1],[0],[0],[0.6836218014359474],[1],['target_find'],78.86494290083647,79.88090609945357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
flugzeug1,0,11,11,13,,,,,79.92976029962301,,,,,,,,,,79.88171719945967,79.92976029962301,81.92963460087776,82.91307070106268,3.0322414003312588,83.69884710013866,"[0, 300]",[0.000925925925925926],[0.28425925925925927],[1],[0],[0],[0.7850476987659931],[1],['target_find'],83.69973280094564,84.71408070065081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
auto1,0,12,12,12,,,,,84.81274849921465,,,,,,,,,,84.71495950035751,84.81274849921465,86.81276270002127,87.7627796009183,3.0487670991569757,88.9142726007849,"[-300, -300]",[-0.287962962962963],[-0.25462962962962965],[1],[0],[0],[1.1509440001100302],[1],['target_find'],88.91491880081594,89.93042400106788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
gesicht3,0,13,13,10,,,,,89.9791988003999,,,,,,,,,,89.93117420002818,89.9791988003999,91.97915850020945,92.99607850052416,3.0657214988023043,93.79820949956775,"[0, -300]",[-0.12407407407407407],[-0.30277777777777776],[1],[0],[0],[0.8013372998684645],[1],['target_find'],93.79938070103526,94.81294929981232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
zug1,0,14,14,15,,,,,94.92909630015492,,,,,,,,,,94.81320719979703,94.92909630015492,96.92908480018377,97.84588309936225,3.033026499673724,98.56536290049553,"[300, -300]",[0.27685185185185185],[-0.29814814814814816],[1],[0],[0],[0.7186277005821466],[1],['target_find'],98.56652859970927,99.58009389974177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
spinne2,0,15,15,1,,,,,99.79556390084326,,,,,,,,,,99.58096339926124,99.79556390084326,101.79559480026364,102.64553810097277,3.06551449932158,103.64850060082972,"[0, -300]",[0.049074074074074076],[-0.26481481481481484],[1],[0],[0],[1.002148799598217],[1],['target_find'],103.64955430105329,104.66310010105371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
spinne1,1,0,16,0,,,,,104.7290007006377,,,,,,,,,,104.66367530077696,104.7290007006377,106.72874250076711,107.71186609938741,3.048885900527239,108.41470750048757,"[300, 0]",[0.19166666666666668],[-0.07037037037037037],[1],[0],[0],[0.702056098729372],[1],['target_find'],108.41574840061367,109.42982410080731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
gesicht1,1,1,17,8,,,,,109.47854500077665,,,,,,,,,,109.43060260079801,109.47854500077665,111.47870320081711,112.47868140041828,3.0489254985004663,113.04694749973714,"[0, 300]",[0.03518518518518519],[0.33425925925925926],[1],[0],[0],[0.5675812996923923],[1],['target_find'],113.04772510007024,114.0627945009619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
gesicht3,1,2,18,10,,,,,114.09513729996979,,,,,,,,,,114.06340450048447,114.09513729996979,116.09503680095077,117.11190550029278,2.9990198016166687,117.68179349973798,"[-300, 0]",[-0.17962962962962964],[0.025925925925925925],[1],[0],[0],[0.6186389997601509],[1],['target_find'],117.68292400054634,118.6959192994982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
schlange2,1,3,19,3,,,,,118.72827119939029,,,,,,,,,,118.69652630016208,118.72827119939029,120.72825269959867,121.7446554992348,2.9991964008659124,122.82961590029299,"[-300, 300]",[-0.2175925925925926],[0.20833333333333334],[1],[0],[0],[1.1334760002791882],[1],['target_find'],122.83014070056379,123.84588680043817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
gesicht2,1,4,20,9,,,,,123.87794600054622,,,,,,,,,,123.84664550051093,123.87794600054622,125.87797709926963,126.87798430025578,3.0321639999747276,127.44787370041013,"[300, 0]",[0.387037037037037],[-0.032407407407407406],[1],[0],[0],[0.5689460001885891],[1],['target_find'],127.44919369928539,128.46221280097961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
gruppe2,1,5,21,7,,,,,128.49445670098066,,,,,,,,,,128.4627944007516,128.49445670098066,130.49451999925077,131.49474680051208,3.0328161995857954,132.31504580006003,"[300, 0]",[0.2074074074074074],[-0.03611111111111111],[1],[0],[0],[0.8191433995962143],[1],['target_find'],132.31618029996753,133.32833099924028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
gesicht4,1,6,22,11,,,,,133.37757349945605,,,,,,,,,,133.3288244009018,133.37757349945605,135.37730029970407,136.3441669009626,3.015894800424576,136.77897519990802,"[300, 0]",[0.21574074074074073],[-0.011111111111111112],[1],[0],[0],[0.43425210006535053],[1],['target_find'],136.77945140004158,137.79471609927714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
schiff1,1,7,23,14,,,,,137.82775839976966,,,,,,,,,,137.79503240063787,137.82775839976966,139.8275173008442,140.8105544000864,3.015906499698758,141.31521439924836,"[300, 0]",[0.21666666666666667],[-0.014814814814814815],[1],[0],[0],[0.5041884016245604],[1],['target_find'],141.3157343994826,142.32830319926143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
flugzeug1,1,8,24,13,,,,,142.36065920069814,,,,,,,,,,142.32884060032666,142.36065920069814,144.36068220064044,145.37747059948742,2.9991813004016876,146.18053420074284,"[-300, 300]",[-0.44814814814814813],[0.32685185185185184],[1],[0],[0],[0.8516038004308939],[],[],146.18193370103836,147.19517860002816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
auto1,1,9,25,12,,,,,147.2439271993935,,,,,,,,,,147.19590199925005,147.2439271993935,149.24372510053217,150.22731140069664,3.032218800857663,151.06276400014758,"[300, -300]",[0.3074074074074074],[-0.38796296296296295],[1],[0],[0],[0.8347128983587027],[1],['target_find'],151.06359110027552,152.07788749970496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
spinne2,1,10,26,1,,,,,152.31042960099876,,,,,,,,,,152.07838189974427,152.31042960099876,154.31032779999077,155.11009570024908,3.0322713013738394,155.96236460097134,"[300, 300]",[0.17962962962962964],[0.2777777777777778],[1],[0],[0],[0.8515931982547045],[1],['target_find'],155.96321340091527,156.97800350002944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
zug1,1,11,27,15,,,,,157.06026449985802,,,,,,,,,,156.9787575993687,157.06026449985802,159.0601591002196,160.02680609934032,3.048871200531721,160.68034530058503,"[300, 0]",[0.25092592592592594],[-0.018518518518518517],[1],[0],[0],[0.652598399668932],[1],['target_find'],160.68177250027657,161.6948332004249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
schlange1,1,12,28,2,,,,,161.74330100044608,,,,,,,,,,161.69575889967382,161.74330100044608,163.74342869967222,164.72658569924533,3.0320020988583565,165.661227600649,"[300, -300]",[0.31296296296296294],[-0.2962962962962963],[1],[0],[0],[0.9337946996092796],[1],['target_find'],165.6619058009237,166.67733049951494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
person2,1,13,29,5,,,,,166.72638010047376,,,,,,,,,,166.67816079966724,166.72638010047376,168.72648110054433,169.70968830026686,3.0326121002435684,170.5469250008464,"[0, 300]",[0.05740740740740741],[0.3675925925925926],[1],[0],[0],[0.8360860999673605],[1],['target_find'],170.54822039976716,171.5607553999871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
person1,1,14,30,4,,,,,171.60937060043216,,,,,,,,,,171.56153490021825,171.60937060043216,173.6096912007779,174.6096887998283,3.049143001437187,175.46253770031035,"[300, -300]",[0.19166666666666668],[-0.3685185185185185],[1],[0],[0],[0.851690299808979],[1],['target_find'],175.46395250037313,176.47683680057526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
gruppe1,1,15,31,6,,,,,176.50943950004876,,,,,,,,,,176.47735079936683,176.50943950004876,178.50940670073032,179.50921500101686,3.032464100047946,180.32889950089157,"[0, -300]",[-0.024074074074074074],[-0.2361111111111111],[1],[0],[0],[0.8188738003373146],[1],['target_find'],180.33005299977958,181.34283170104027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
schlange1,2,0,32,2,,,,,181.37565420009196,,,,,,,,,,181.3430764004588,181.37565420009196,183.37600759975612,184.35918630100787,3.016459299251437,184.9961860999465,"[0, -300]",[-0.021296296296296296],[-0.23703703703703705],[1],[0],[0],[0.6361028999090195],[1],['target_find'],184.9976126998663,186.0104296002537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
schiff1,2,1,33,14,,,,,186.05915199965239,,,,,,,,,,186.0120719000697,186.05915199965239,188.05908500030637,189.05920499935746,3.048844400793314,190.5451341997832,"[0, 300]",[0.0824074074074074],[0.25462962962962965],[1],[0],[0],[1.485138000920415],[1],['target_find'],190.5463037006557,191.55965860001743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
person1,2,2,34,4,,,,,191.59211700037122,,,,,,,,,,191.56010410003364,191.59211700037122,193.59227819927037,194.5922573003918,3.032728699967265,196.59431339986622,"[-300, 0]",[-0.19814814814814816],[-0.07962962962962963],[1],[0],[0],[2.0013114009052515],[1],['target_find'],196.59518790058792,197.6098852995783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
spinne1,2,3,35,0,,,,,197.65865729935467,,,,,,,,,,197.6106658000499,197.65865729935467,199.6586339995265,200.65849409997463,3.048666698858142,202.1610266007483,"[-300, 300]",[-0.15925925925925927],[0.22870370370370371],[1],[0],[0],[1.5017980001866817],[1],['target_find'],202.16211250051856,203.17627830058336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
schlange2,2,4,36,3,,,,,203.22501729987562,,,,,,,,,,203.1770357005298,203.22501729987562,205.22511750087142,206.22511369921267,3.048905100673437,207.06009530089796,"[0, -300]",[0.016666666666666666],[-0.43148148148148147],[1],[0],[0],[0.8343135006725788],[],[],207.06087030097842,208.075838400051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
gesicht2,2,5,37,9,,,,,208.1248800009489,,,,,,,,,,208.0764067005366,208.1248800009489,210.12481000088155,211.0913430005312,3.0155625995248556,211.86147440038621,"[-300, 300]",[-0.18796296296296297],[0.1925925925925926],[1],[0],[0],[0.7694354001432657],[1],['target_find'],211.86245400086045,212.87605280056596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
gesicht3,2,6,38,10,,,,,212.9249421004206,,,,,,,,,,212.8769330009818,212.9249421004206,214.92484950087965,215.92481940053403,3.0488412994891405,216.51278180070221,"[0, 300]",[0.1111111111111111],[0.26851851851851855],[1],[0],[0],[0.5874837003648281],[1],['target_find'],216.51331640034914,217.52536120079458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
gesicht4,2,7,39,11,,,,,217.5579736996442,,,,,,,,,,217.5258690994233,217.5579736996442,219.5579636003822,220.54134519957006,3.0160527992993593,221.02752020023763,"[300, 300]",[0.24074074074074073],[0.2222222222222222],[1],[0],[0],[0.4853226002305746],[1],['target_find'],221.0285618994385,222.0422646999359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
auto1,2,8,40,12,,,,,222.0910714007914,,,,,,,,,,222.04302459955215,222.0910714007914,224.0910087004304,225.09093119949102,3.048743899911642,226.19327889941633,"[-300, 300]",[-0.38425925925925924],[0.3527777777777778],[1],[0],[0],[1.1018281001597643],[1],['target_find'],226.19380789995193,227.20840290002525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
flugzeug1,2,9,41,13,,,,,227.2407015003264,,,,,,,,,,227.20886070095003,227.2407015003264,229.2408281005919,230.24074910022318,3.032431500032544,230.97814689949155,"[0, -300]",[-0.075],[-0.22314814814814815],[1],[0],[0],[0.7366247996687889],[1],['target_find'],230.97922880016267,231.99136850051582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
gruppe2,2,10,42,7,,,,,232.02415760047734,,,,,,,,,,231.99193789996207,232.02415760047734,234.02408500015736,235.02414000034332,3.0328505989164114,236.11000929959118,"[-300, -300]",[-0.23333333333333334],[-0.25833333333333336],[1],[0],[0],[1.0850521996617317],[1],['target_find'],236.1110865995288,237.12510509975255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
gruppe1,2,11,43,6,,,,,237.1739179994911,,,,,,,,,,237.12586130015552,237.1739179994911,239.17397100105882,240.15730959922075,3.0322797000408173,240.82544239982963,"[-300, 300]",[-0.24351851851851852],[0.30277777777777776],[1],[0],[0],[0.6675560008734465],[1],['target_find'],240.8259536009282,241.8409544993192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
zug1,2,12,44,15,,,,,241.87389869987965,,,,,,,,,,241.84123349934816,241.87389869987965,243.87358669936657,244.85698539949954,3.0161294005811214,245.3448911998421,"[300, 0]",[0.4046296296296296],[-0.010185185185185186],[1],[0],[0],[0.48712109960615635],[1],['target_find'],245.34603760018945,246.3582266997546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
person2,2,13,45,5,,,,,246.40707750059664,,,,,,,,,,246.35895749926567,246.40707750059664,248.40690799988806,249.3904273007065,3.032473400235176,249.7933096010238,"[300, 0]",[0.3074074074074074],[0.012962962962962963],[1],[0],[0],[0.40179350040853024],[1],['target_find'],249.79443220049143,250.80683889985085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
spinne2,2,14,46,1,,,,,251.00673829950392,,,,,,,,,,250.8071453999728,251.00673829950392,253.0068095009774,253.8400263004005,3.0332928001880646,255.07542780041695,"[-300, -300]",[-0.2564814814814815],[-0.2101851851851852],[1],[0],[0],[1.2347183991223574],[1],['target_find'],255.0762888994068,256.09071649983525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
gesicht1,2,15,47,8,,,,,256.1563806999475,,,,,,,,,,256.0912775993347,256.1563806999475,258.1564543005079,259.15647580102086,2.9991046991199255,259.6917819995433,"[-300, 0]",[-0.2722222222222222],[-0.08055555555555556],[1],[0],[0],[0.6008032988756895],[1],['target_find'],259.69263920001686,260.70753570087254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590610,001,2023-11-06_13h31.52.265,Selektive Wahrnehmung,2023.2.3,59.98015844043586,2023-11-06 13h32.48.556652 +0100,
