Target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Data_transparency.started,key_resp_data_transp.started,Data_transparency.stopped,key_resp_data_transp.keys,key_resp_data_transp.rt,key_resp_data_transp.duration,instructions.started,instructions.stopped,trial.started,target_show.started,target_show.stopped,target_find.started,mouse.started,trial.stopped,target_position_x_y,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,feedback.started,feedback.stopped,instructions_survey.started,instructions_survey.stopped,instructions_ratings.started,instructions_ratings.stopped,survey_ratings.started,survey_ratings.stopped,furcht.response,liebenswert.response,rated_image,survey_gen.started,survey_gen.stopped,age.text,gender.response,survey_games.started,survey_games.stopped,pc_frequency.response,reaction_games_frequency.response,instructions_neuro.started,instructions_neuro.stopped,survey_neuro.started,survey_neuro.stopped,neuro_1_rev.response,neuro_2.response,neuro_3.response,neuro_4_rev.response,survey_fear.started,survey_fear.stopped,specific_fear_spider.response,specific_fear_snake.response,thanks.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.019827999999506574,0.05247589999999036,42.233874799999285,z,42.175714799999696,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983987,001,2023-11-13_12h57.40.245,Selektive Wahrnehmung,2023.2.3,60.009961653623,2023-11-13 13h02.00.388607 +0100,
,,,,,,,,,,,,,,,,,42.23393979999946,87.76521579999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983987,001,2023-11-13_12h57.40.245,Selektive Wahrnehmung,2023.2.3,60.009961653623,2023-11-13 13h02.00.388607 +0100,
auto1,0,0,0,12,,,,,87.83211669999946,,,,,,,,,,87.7837184,87.83211669999946,89.84573809999983,90.79700119999961,3.0318578999995225,91.66612179999993,"[0, 300]",[0.04722222222222222],[0.1935185185185185],[1],[0],[0],[0.8681976000007126],[1],['target_find'],91.66891339999984,92.67980959999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983987,001,2023-11-13_12h57.40.245,Selektive Wahrnehmung,2023.2.3,60.009961653623,2023-11-13 13h02.00.388607 +0100,
schlange2,0,1,1,3,,,,,92.71195679999983,,,,,,,,,,92.68043869999929,92.71195679999983,94.71215419999953,95.72885379999934,2.9991428000002998,97.09893209999973,"[-300, 300]",[-0.3537037037037037],[0.2796296296296296],[1],[0],[0],[1.4185747999999876],[1],['target_find'],97.10045249999985,98.11477089999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983987,001,2023-11-13_12h57.40.245,Selektive Wahrnehmung,2023.2.3,60.009961653623,2023-11-13 13h02.00.388607 +0100,
schiff1,0,2,2,14,,,,,98.23147599999993,,,,,,,,,,98.11591439999938,98.23147599999993,100.24598389999937,101.17842979999932,3.0637136999994254,101.92969559999983,"[300, 0]",[0.2740740740740741],[-0.06944444444444445],[1],[0],[0],[0.750782000000072],[1],['target_find'],101.93024199999945,102.94593389999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983987,001,2023-11-13_12h57.40.245,Selektive Wahrnehmung,2023.2.3,60.009961653623,2023-11-13 13h02.00.388607 +0100,
gesicht4,0,3,3,11,,,,,102.99528729999929,,,,,,,,,,102.94653489999928,102.99528729999929,104.99514209999961,105.99491579999994,3.0490655000003244,106.66400749999957,"[-300, 300]",[-0.30925925925925923],[0.2212962962962963],[1],[0],[0],[0.6682405000001381],[1],['target_find'],106.66508189999968,107.67933269999958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983987,001,2023-11-13_12h57.40.245,Selektive Wahrnehmung,2023.2.3,60.009961653623,2023-11-13 13h02.00.388607 +0100,
schlange1,0,4,4,2,,,,,107.81277769999997,,,,,,,,,,107.67993289999959,107.81277769999997,109.82957609999994,110.71146789999966,3.0322111999994377,111.36432319999949,"[300, 300]",[0.2712962962962963],[0.14537037037037037],[1],[0],[0],[0.6519985000004453],[1],['target_find'],111.36538199999995,112.37889129999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983987,001,2023-11-13_12h57.40.245,Selektive Wahrnehmung,2023.2.3,60.009961653623,2023-11-13 13h02.00.388607 +0100,
flugzeug1,0,5,5,13,,,,,112.42812359999971,,,,,,,,,,112.37944979999975,112.42812359999971,114.42803899999944,115.42794859999958,3.0493037000005643,117.19746149999992,"[0, -300]",[0.032407407407407406],[-0.16666666666666666],[1],[0],[0],[1.7686465000006137],[1],['target_find'],117.19816449999962,118.21185949999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983987,001,2023-11-13_12h57.40.245,Selektive Wahrnehmung,2023.2.3,60.009961653623,2023-11-13 13h02.00.388607 +0100,
person2,0,6,6,5,,,,,118.26109469999938,,,,,,,,,,118.21241399999963,118.26109469999938,120.26102159999937,121.22736919999988,3.015573900000163,122.0817548999994,"[-300, -300]",[-0.24814814814814815],[-0.1712962962962963],[1],[0],[0],[0.8535068000001047],[1],['target_find'],122.08317559999978,123.09557210000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983987,001,2023-11-13_12h57.40.245,Selektive Wahrnehmung,2023.2.3,60.009961653623,2023-11-13 13h02.00.388607 +0100,
gesicht3,0,7,7,10,,,,,123.21077069999956,,,,,,,,,,123.09633369999938,123.21077069999956,125.21212389999982,126.12767889999941,3.032384600000114,126.91431249999914,"[-300, -300]",[-0.22685185185185186],[-0.26296296296296295],[1],[0],[0],[0.7854064000002836],[1],['target_find'],126.91578339999978,127.9282491999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983987,001,2023-11-13_12h57.40.245,Selektive Wahrnehmung,2023.2.3,60.009961653623,2023-11-13 13h02.00.388607 +0100,
