Target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Data_transparency.started,key_resp_data_transp.started,Data_transparency.stopped,key_resp_data_transp.keys,key_resp_data_transp.rt,key_resp_data_transp.duration,instructions.started,instructions.stopped,trial.started,target_show.started,target_show.stopped,target_find.started,mouse.started,trial.stopped,target_position_x_y,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,feedback.started,feedback.stopped,instructions_survey.started,instructions_survey.stopped,instructions_ratings.started,instructions_ratings.stopped,survey_ratings.started,survey_ratings.stopped,furcht.response,liebenswert.response,rated_image,survey_gen.started,survey_gen.stopped,age.text,gender.response,survey_games.started,survey_games.stopped,pc_frequency.response,reaction_games_frequency.response,instructions_neuro.started,instructions_neuro.stopped,survey_neuro.started,survey_neuro.stopped,neuro_1_rev.response,neuro_2.response,neuro_3.response,neuro_4_rev.response,survey_fear.started,survey_fear.stopped,specific_fear_spider.response,specific_fear_snake.response,thanks.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.005071199993835762,0.01832890001242049,13.400203400000464,z,13.362927100009983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954064,001,2023-11-13_13h28.49.022,Selektive Wahrnehmung,2023.2.2,59.43501078904151,2023-11-13 13h28.59.680121 +0100,
,,,,,,,,,,,,,,,,,13.400281600013841,27.25341189999017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954064,001,2023-11-13_13h28.49.022,Selektive Wahrnehmung,2023.2.2,59.43501078904151,2023-11-13 13h28.59.680121 +0100,
gesicht3,0,0,0,10,,,,,27.308281200006604,,,,,,,,,,27.260418399993796,27.308281200006604,29.312444699986372,30.275659300008556,3.022322200005874,32.56404890000704,"[-300, 300]",[-0.31851851851851853],[0.3138888888888889],[1],[0],[0],[2.28797759997542],[1],['target_find'],32.564864000014495,33.57754040000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954064,001,2023-11-13_13h28.49.022,Selektive Wahrnehmung,2023.2.2,59.43501078904151,2023-11-13 13h28.59.680121 +0100,
gesicht2,0,1,1,9,,,,,33.59798079999746,,,,,,,,,,33.57776419998845,33.59798079999746,35.60555760000716,36.598434199986514,3.0025786999904085,38.45347209999454,"[-300, -300]",[-0.2833333333333333],[-0.2518518518518518],[1],[0],[0],[1.8724266000208445],[1],['target_find'],38.453885900002206,39.4694778000121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954064,001,2023-11-13_13h28.49.022,Selektive Wahrnehmung,2023.2.2,59.43501078904151,2023-11-13 13h28.59.680121 +0100,
spinne2,0,2,2,1,,,,,39.607439399987925,,,,,,,,,,39.469693299994105,39.607439399987925,41.6181360000046,42.484751999989385,3.00201230001403,44.88887339999201,"[-300, 300]",[-0.2490740740740741],[0.2712962962962963],[1],[0],[0],[2.4157420999836177],[1],['target_find'],44.89068280000356,45.90455840001232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954064,001,2023-11-13_13h28.49.022,Selektive Wahrnehmung,2023.2.2,59.43501078904151,2023-11-13 13h28.59.680121 +0100,
schiff1,0,3,3,14,,,,,45.99331550000352,,,,,,,,,,45.90526130000944,45.99331550000352,47.99601490001078,48.914790000009816,3.010458499978995,50.22880599999917,"[300, 300]",[0.33240740740740743],[0.21666666666666667],[1],[0],[0],[1.313327499985462],[1],['target_find'],50.22921439999482,51.24609629999031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954064,001,2023-11-13_13h28.49.022,Selektive Wahrnehmung,2023.2.2,59.43501078904151,2023-11-13 13h28.59.680121 +0100,
schlange2,0,4,4,3,,,,,51.26504749999731,,,,,,,,,,51.24631310001132,51.26504749999731,53.278770100005204,54.24929710000288,3.003351000021212,55.92829239999992,"[0, 300]",[0.062037037037037036],[0.22407407407407406],[1],[0],[0],[1.678465300006792],[1],['target_find'],55.92870680001215,56.94373009999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954064,001,2023-11-13_13h28.49.022,Selektive Wahrnehmung,2023.2.2,59.43501078904151,2023-11-13 13h28.59.680121 +0100,
auto1,0,5,5,12,,,,,56.96338400000241,,,,,,,,,,56.94394369999645,56.96338400000241,58.97410079999827,59.95301070000278,3.0093577000079677,61.008158200012986,"[-300, 0]",[-0.3111111111111111],[0.03333333333333333],[1],[0],[0],[1.054362900002161],[1],['target_find'],61.00917080001091,62.019573099998524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954064,001,2023-11-13_13h28.49.022,Selektive Wahrnehmung,2023.2.2,59.43501078904151,2023-11-13 13h28.59.680121 +0100,
gesicht4,0,6,6,11,,,,,62.03799640000216,,,,,,,,,,62.01987499999814,62.03799640000216,64.05343339999672,65.0327122999879,3.000014999997802,66.1918466000061,"[-300, 300]",[-0.27314814814814814],[0.30833333333333335],[1],[0],[0],[1.1711022999952547],[1],['target_find'],66.1937986999983,67.199079300015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954064,001,2023-11-13_13h28.49.022,Selektive Wahrnehmung,2023.2.2,59.43501078904151,2023-11-13 13h28.59.680121 +0100,
person1,0,7,7,4,,,,,67.21806250000373,,,,,,,,,,67.19929220000631,67.21806250000373,69.23026949999621,70.21325170001364,3.0142392000125255,73.20133380001062,"[300, -300]",[0.31851851851851853],[-0.2833333333333333],[1],[0],[0],[2.9870093000063207],[1],['target_find'],73.20320739998715,74.21417890000157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954064,001,2023-11-13_13h28.49.022,Selektive Wahrnehmung,2023.2.2,59.43501078904151,2023-11-13 13h28.59.680121 +0100,
