Target,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Data_transparency.started,key_resp_data_transp.started,Data_transparency.stopped,key_resp_data_transp.keys,key_resp_data_transp.rt,key_resp_data_transp.duration,instructions.started,instructions.stopped,trial.started,target_show.started,target_show.stopped,target_find.started,mouse.started,trial.stopped,target_position_x_y,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.corr,mouse.clicked_name,feedback.started,feedback.stopped,instructions_survey.started,instructions_survey.stopped,instructions_ratings.started,instructions_ratings.stopped,survey_ratings.started,survey_ratings.stopped,furcht.response,liebenswert.response,rated_image,survey_gen.started,survey_gen.stopped,age.text,gender.response,survey_games.started,survey_games.stopped,pc_frequency.response,reaction_games_frequency.response,instructions_neuro.started,instructions_neuro.stopped,survey_neuro.started,survey_neuro.stopped,neuro_1_rev.response,neuro_2.response,neuro_3.response,neuro_4_rev.response,survey_fear.started,survey_fear.stopped,specific_fear_spider.response,specific_fear_snake.response,thanks.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.027526599820703268,0.04376549972221255,31.025766599923372,z,30.978249999694526,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132189,001,2023-11-13_12h58.09.376,Selektive Wahrnehmung,2023.2.3,60.00423623353959,2023-11-13 13h01.57.729205 +0100,
,,,,,,,,,,,,,,,,,31.02582769980654,71.81806970015168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132189,001,2023-11-13_12h58.09.376,Selektive Wahrnehmung,2023.2.3,60.00423623353959,2023-11-13 13h01.57.729205 +0100,
schlange1,0,0,0,2,,,,,71.87394289998338,,,,,,,,,,71.83073520008475,71.87394289998338,73.88869960000739,74.8387059001252,3.0207291999831796,75.82422679988667,"[300, 300]",[0.362962962962963],[0.2601851851851852],[1],[0],[0],[0.9848136999644339],[1],['target_find'],75.82610959978774,76.8396573998034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132189,001,2023-11-13_12h58.09.376,Selektive Wahrnehmung,2023.2.3,60.00423623353959,2023-11-13 13h01.57.729205 +0100,
person1,0,1,1,4,,,,,76.89022370008752,,,,,,,,,,76.84042319981381,76.89022370008752,78.9047945998609,79.88731939997524,2.999054499901831,80.49129100004211,"[300, 0]",[0.21944444444444444],[-0.021296296296296296],[1],[0],[0],[0.6511296001262963],[1],['target_find'],80.49282860010862,81.50505089992657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132189,001,2023-11-13_12h58.09.376,Selektive Wahrnehmung,2023.2.3,60.00423623353959,2023-11-13 13h01.57.729205 +0100,
gesicht3,0,2,2,10,,,,,81.62039169995114,,,,,,,,,,81.50578380003572,81.62039169995114,83.62033609999344,84.5535145001486,3.048533100169152,85.13978679990396,"[0, 300]",[-0.03518518518518519],[0.40555555555555556],[1],[0],[0],[0.5854477002285421],[1],['target_find'],85.14094449998811,86.1539930999279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132189,001,2023-11-13_12h58.09.376,Selektive Wahrnehmung,2023.2.3,60.00423623353959,2023-11-13 13h01.57.729205 +0100,
spinne1,0,3,3,0,,,,,86.27330749994144,,,,,,,,,,86.15446260012686,86.27330749994144,88.28754229983315,89.18677299981937,3.0330011998303235,90.23914219997823,"[300, -300]",[0.22037037037037038],[-0.2814814814814815],[1],[0],[0],[1.0513200000859797],[1],['target_find'],90.24029939994216,91.25433419970796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132189,001,2023-11-13_12h58.09.376,Selektive Wahrnehmung,2023.2.3,60.00423623353959,2023-11-13 13h01.57.729205 +0100,
zug1,0,4,4,15,,,,,91.28644989989698,,,,,,,,,,91.25500050000846,91.28644989989698,93.28652630001307,94.31982890004292,3.0655557001009583,95.20762800006196,"[300, -300]",[0.22314814814814815],[-0.24166666666666667],[1],[0],[0],[0.8870320999994874],[1],['target_find'],95.20883589982986,96.2202225998044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132189,001,2023-11-13_12h58.09.376,Selektive Wahrnehmung,2023.2.3,60.00423623353959,2023-11-13 13h01.57.729205 +0100,
spinne2,0,5,5,1,,,,,96.4376890999265,,,,,,,,,,96.22071090014651,96.4376890999265,98.4376734001562,99.25285519985482,3.032722699921578,99.80590849975124,"[300, 0]",[0.25277777777777777],[-0.05],[1],[0],[0],[0.5522576002404094],[1],['target_find'],99.80710100010037,100.82071110000834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132189,001,2023-11-13_12h58.09.376,Selektive Wahrnehmung,2023.2.3,60.00423623353959,2023-11-13 13h01.57.729205 +0100,
gesicht4,0,6,6,11,,,,,100.88594760000706,,,,,,,,,,100.82132009975612,100.88594760000706,102.88617039984092,103.88622869970277,3.0657005002722144,105.05507049988955,"[-300, 300]",[-0.25277777777777777],[0.2574074074074074],[1],[0],[0],[1.167907000053674],[1],['target_find'],105.05615160008892,106.07171860011294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132189,001,2023-11-13_12h58.09.376,Selektive Wahrnehmung,2023.2.3,60.00423623353959,2023-11-13 13h01.57.729205 +0100,
schlange2,0,7,7,3,,,,,106.12274240003899,,,,,,,,,,106.07248229999095,106.12274240003899,108.13597489986569,109.1022334001027,3.0305698001757264,110.92191589996219,"[-300, 0]",[-0.22777777777777777],[0.013888888888888888],[1],[0],[0],[1.8188910000026226],[1],['target_find'],110.92302910005674,111.93587369984016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132189,001,2023-11-13_12h58.09.376,Selektive Wahrnehmung,2023.2.3,60.00423623353959,2023-11-13 13h01.57.729205 +0100,
