participant,key_respWeiter.rt,key_resp_2.rt,ShortQuiz.started,key_respWeitergehen.rt,Feedback.started,WelcomeScreen.started,ShortQuiz.stopped,Zustimmung.rt,key_resp.rt,ShortQuizQ2.started,Participant,ShortQuizQ1.started,ConfindentwithDecision.started,DiagnosisZombie.started,ShortQuizQ1.stopped,blank500.started,keySAntwortQ2.rt,key_respWeiterDiagnosisthemself.rt,InfoDiagnosisThemself.started,keySAntwortQ2.keys,key_resp_Feedback.rt,ShortQuizQ2.stopped,ThankYouScreen.started,InfoScreenDisease.started,key_resp_diagnosis.rt
696929,NA,NA,NA,NA,415.722,NA,NA,NA,NA,NA,52,NA,415.39,414.74,NA,NA,NA,NA,NA,NA,0.1309999999999718,NA,NA,NA,0.1260000000000332
696929,NA,NA,NA,NA,416.806,NA,NA,NA,NA,NA,32,NA,416.49,415.856,NA,NA,NA,NA,NA,NA,0.09600000000000364,NA,NA,NA,0.12999999999999545
696929,NA,NA,NA,NA,417.889,NA,NA,NA,NA,NA,39,NA,417.574,416.907,NA,NA,NA,NA,NA,NA,0.10800000000000408,NA,NA,NA,0.1379999999999768
696929,NA,NA,NA,NA,418.939,NA,NA,NA,NA,NA,17,NA,418.639,418.006,NA,NA,NA,NA,NA,NA,0.08199999999999363,NA,NA,NA,0.132000000000005
696929,NA,NA,NA,NA,419.823,NA,NA,NA,NA,NA,18,NA,419.572,419.023,NA,NA,NA,NA,NA,NA,0.160000000000025,NA,NA,NA,0.02699999999998681
696929,NA,NA,NA,NA,420.839,NA,NA,NA,NA,NA,23,NA,420.557,419.99,NA,NA,NA,NA,NA,NA,0.07800000000003138,NA,NA,NA,0.03899999999998727
696929,NA,NA,NA,NA,421.789,NA,NA,NA,NA,NA,14,NA,421.506,420.923,NA,NA,NA,NA,NA,NA,0.08800000000002228,NA,NA,NA,0.07099999999996953
696929,NA,NA,NA,NA,422.756,NA,NA,NA,NA,NA,16,NA,422.506,421.89,NA,NA,NA,NA,NA,NA,0.146000000000015,NA,NA,NA,0.08899999999999864
696929,NA,NA,NA,NA,423.806,NA,NA,NA,NA,NA,44,NA,423.522,422.906,NA,NA,NA,NA,NA,NA,0.12800000000004275,NA,NA,NA,0.10599999999999454
696929,NA,NA,NA,NA,482.424,NA,NA,NA,NA,NA,49,NA,481.04,423.939,NA,NA,NA,NA,NA,NA,0.18600000000003547,NA,NA,NA,56.59100000000001
696929,NA,NA,NA,NA,485.406,NA,NA,NA,NA,NA,26,NA,483.223,482.6240000000001,NA,NA,NA,NA,NA,NA,0.22199999999998,NA,NA,NA,0.07399999999995543
696929,NA,NA,NA,NA,486.7060000000001,NA,NA,NA,NA,NA,42,NA,486.2780000000001,485.641,NA,NA,NA,NA,NA,NA,0.1470000000000482,NA,NA,NA,0.12200000000007094
696929,NA,NA,NA,NA,488.0230000000001,NA,NA,NA,NA,NA,43,NA,487.4570000000001,486.8560000000001,NA,NA,NA,NA,NA,NA,0.11000000000001364,NA,NA,NA,0.09800000000007004
696929,NA,NA,NA,NA,489.123,NA,NA,NA,NA,NA,20,NA,488.74000000000007,488.14,NA,NA,NA,NA,NA,NA,0.14599999999995816,NA,NA,NA,0.09500000000002728
696929,NA,NA,NA,NA,490.324,NA,NA,NA,NA,NA,56,NA,489.89,489.2730000000001,NA,NA,NA,NA,NA,NA,0.1290000000000191,NA,NA,NA,0.1050000000000182
696929,NA,NA,NA,NA,491.473,NA,NA,NA,NA,NA,9,NA,491.073,490.4560000000001,NA,NA,NA,NA,NA,NA,0.12000000000000456,NA,NA,NA,0.1050000000000182
696929,NA,NA,NA,NA,492.5560000000001,NA,NA,NA,NA,NA,40,NA,492.17300000000006,491.6060000000001,NA,NA,NA,NA,NA,NA,0.1290000000000191,NA,NA,NA,0.05999999999994543
696929,NA,NA,NA,NA,493.67300000000006,NA,NA,NA,NA,NA,28,NA,493.29,492.6910000000001,NA,NA,NA,NA,NA,NA,0.1209999999999809,NA,NA,NA,0.07999999999992724
696929,NA,NA,NA,NA,494.7730000000001,NA,NA,NA,NA,NA,48,NA,494.3740000000001,493.8070000000001,NA,NA,NA,NA,NA,NA,0.1209999999999809,NA,NA,NA,0.04399999999998272
696929,NA,NA,NA,NA,495.8560000000001,NA,NA,NA,NA,NA,22,NA,495.4570000000001,494.9070000000001,NA,NA,NA,NA,NA,NA,0.125,NA,NA,NA,0.03099999999994907
696929,NA,NA,NA,NA,496.92300000000006,NA,NA,NA,NA,NA,58,NA,496.573,495.99000000000007,NA,NA,NA,NA,NA,NA,0.12199999999995724,NA,NA,NA,0.07200000000000273
696929,NA,NA,NA,NA,498.007,NA,NA,NA,NA,NA,11,NA,497.623,497.0570000000001,NA,NA,NA,NA,NA,NA,0.11099999999999,NA,NA,NA,0.06599999999991724
696929,NA,NA,NA,NA,499.04,NA,NA,NA,NA,NA,55,NA,498.69,498.123,NA,NA,NA,NA,NA,NA,0.12200000000007094,NA,NA,NA,0.05600000000004002
696929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499.174,NA,NA
999735,NA,NA,NA,NA,NA,4.9999999999883e-4,NA,8.126800000011919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
999735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.157799999952317,NA,NA,NA,NA,NA,NA,NA,NA,NA
999735,NA,NA,NA,13.419199999988075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
999735,17.604899999976155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.601999999999997,NA
999735,NA,NA,40.23079999995231,NA,NA,NA,44.49529999995232,NA,4.229800000011927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
999735,NA,5.820000000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.49569999998808,NA,NA,50.34359999996425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
999735,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.34409999996424,NA,NA,NA,NA,NA,NA,6.122400000035768,NA,NA,d,NA,56.49150000000001,NA,NA,NA
999735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.80159999996424,56.49189999997616,NA,NA,NA,NA,NA,NA
999735,NA,NA,NA,NA,112.32509999996424,NA,NA,NA,NA,NA,5,NA,98.0127999999523,73.37889999997617,NA,NA,NA,NA,NA,NA,4.071499999999986,NA,NA,NA,24.12100000000001
999735,NA,NA,NA,NA,126.13639999997616,NA,NA,NA,NA,NA,8,NA,123.0535,116.42489999997616,NA,NA,NA,NA,NA,NA,36.394599999964214,NA,NA,NA,6.1074999999999875
999735,NA,NA,NA,NA,174.33759999996423,NA,NA,NA,NA,NA,3,NA,167.77269999998808,162.56009999996422,NA,NA,NA,NA,NA,NA,16.795999999999992,NA,NA,NA,4.691199999988072
999735,NA,NA,NA,NA,196.91559999996423,NA,NA,NA,NA,NA,29,NA,194.83109999996424,191.1717999999523,NA,NA,NA,NA,NA,NA,20.813000000000017,NA,NA,NA,3.14130000001191
999735,NA,NA,NA,NA,227.42109999996424,NA,NA,NA,NA,NA,32,NA,225.72119999998807,217.76139999997616,NA,NA,NA,NA,NA,NA,10.857199999988095,NA,NA,NA,7.445699999988079
999735,NA,NA,NA,NA,242.8830999999643,NA,NA,NA,NA,NA,45,NA,240.71659999996425,238.2998999999762,NA,NA,NA,NA,NA,NA,23.829199999988077,NA,NA,NA,1.9106000000238623
999735,NA,NA,NA,NA,275.5061999999881,NA,NA,NA,NA,NA,27,NA,274.1735,266.7488999999762,NA,NA,NA,NA,NA,NA,19.340499999999963,NA,NA,NA,6.913800000011918
999735,NA,NA,NA,NA,300.4486999999881,NA,NA,NA,NA,NA,10,NA,298.7156999999881,294.86869999998805,NA,NA,NA,NA,NA,NA,2.1204000000357155,NA,NA,NA,3.3245999999642777
999735,NA,NA,NA,NA,307.8625,NA,NA,NA,NA,NA,14,NA,306.29619999998806,302.58259999996426,NA,NA,NA,NA,NA,NA,15.506599999964235,NA,NA,NA,3.1967999999523045
999735,NA,NA,NA,NA,329.1225,NA,NA,NA,NA,NA,46,NA,327.5228999999762,323.39,NA,NA,NA,NA,NA,NA,1.718099999964238,NA,NA,NA,3.624600000023804
999735,NA,NA,NA,NA,337.8032999999523,NA,NA,NA,NA,NA,9,NA,336.4532999999523,330.8560999999642,NA,NA,NA,NA,NA,NA,1.2539999999999625,NA,NA,NA,5.074199999988082
999735,NA,NA,NA,NA,348.93289999997614,NA,NA,NA,NA,NA,23,NA,347.40189999997614,339.07029999995234,NA,NA,NA,NA,NA,NA,22.447199999988072,NA,NA,NA,7.813799999952266
999735,NA,NA,NA,NA,379.007,NA,NA,NA,NA,NA,50,NA,376.54089999997615,371.4118999999762,NA,NA,NA,NA,NA,NA,0.973400000035781,NA,NA,NA,4.607399999976167
999735,NA,NA,NA,NA,386.9715999999642,NA,NA,NA,NA,NA,21,NA,385.2215,379.99069999998807,NA,NA,NA,NA,NA,NA,9.587899999976116,NA,NA,NA,4.707499999999982
999735,NA,NA,NA,NA,399.75079999995233,NA,NA,NA,NA,NA,44,NA,398.23409999996426,396.585,NA,NA,NA,NA,NA,NA,1.3548999999761122,NA,NA,NA,1.1318000000119357
999735,NA,NA,NA,NA,411.4967999999523,NA,NA,NA,NA,NA,17,NA,409.98039999997616,401.11879999995233,NA,NA,NA,NA,NA,NA,1.5045999999642277,NA,NA,NA,8.339899999976183
999735,NA,NA,NA,NA,417.64479999995234,NA,NA,NA,NA,NA,33,NA,416.2455999999642,413.0141999999881,NA,NA,NA,NA,NA,NA,1.1613999999761404,NA,NA,NA,2.7101000000238855
999735,NA,NA,NA,NA,428.908,NA,NA,NA,NA,NA,28,NA,427.5588999999762,418.8125999999642,NA,NA,NA,NA,NA,NA,0.7561999999880413,NA,NA,NA,8.22399999999999
999735,NA,NA,NA,NA,436.28959999996425,NA,NA,NA,NA,NA,35,NA,434.7397999999523,429.67539999997615,NA,NA,NA,NA,NA,NA,0.94529999995234,NA,NA,NA,4.542699999988088
999735,NA,NA,NA,NA,441.2040999999642,NA,NA,NA,NA,NA,16,NA,439.455,437.24089999997614,NA,NA,NA,NA,NA,NA,14.550599999964277,NA,NA,NA,1.6935000000000286
999735,NA,NA,NA,NA,461.532,NA,NA,NA,NA,NA,31,NA,459.6816999999881,455.78089999997616,NA,NA,NA,NA,NA,NA,0.7744999999999891,NA,NA,NA,3.391300000011882
999735,NA,NA,NA,NA,476.89339999997617,NA,NA,NA,NA,NA,4,NA,474.9102999999523,462.3177999999523,NA,NA,NA,NA,NA,NA,1.5913000000119268,NA,NA,NA,12.071300000011943
999735,NA,NA,NA,NA,483.8741999999881,NA,NA,NA,NA,NA,56,NA,481.9913999999762,478.4930999999642,NA,NA,NA,NA,NA,NA,1.1055999999642268,NA,NA,NA,2.9818999999761218
999735,NA,NA,NA,NA,488.707,NA,NA,NA,NA,NA,38,NA,487.6755999999642,484.99129999995233,NA,NA,NA,NA,NA,NA,0.8229999999999791,NA,NA,NA,2.166999999999973
999735,NA,NA,NA,NA,494.6547999999522,NA,NA,NA,NA,NA,53,NA,493.089699999988,489.542,NA,NA,NA,NA,NA,NA,0.8931000000237646,NA,NA,NA,3.0249999999999204
999735,NA,NA,NA,NA,501.152199999988,NA,NA,NA,NA,NA,15,NA,499.8705999999642,495.5573999999761,NA,NA,NA,NA,NA,NA,0.8093999999762218,NA,NA,NA,3.7934999999999945
999735,NA,NA,NA,NA,507.8999999999999,NA,NA,NA,NA,NA,51,NA,506.86859999996415,501.97169999998806,NA,NA,NA,NA,NA,NA,0.8771999999880791,NA,NA,NA,4.37940000003573
999735,NA,NA,NA,NA,514.8990999999643,NA,NA,NA,NA,NA,34,NA,513.6327999999523,508.786699999988,NA,NA,NA,NA,NA,NA,9.236900000035805,NA,NA,NA,4.3271999999881245
999735,NA,NA,NA,NA,529.5601999999881,NA,NA,NA,NA,NA,7,NA,528.5613999999762,524.185,NA,NA,NA,NA,NA,NA,3.1240000000000236,NA,NA,NA,3.860300000011875
999735,NA,NA,NA,NA,536.1415999999642,NA,NA,NA,NA,NA,49,NA,534.9095999999643,532.7290999999642,NA,NA,NA,NA,NA,NA,1.108400000035772,NA,NA,NA,1.66159999996421
999735,NA,NA,NA,NA,540.8903999999761,NA,NA,NA,NA,NA,24,NA,539.8250999999642,537.2611999999881,NA,NA,NA,NA,NA,NA,7.741700000047672,NA,NA,NA,2.0446999999880973
999735,NA,NA,NA,NA,553.4027999999523,NA,NA,NA,NA,NA,39,NA,551.8875,548.6761999999881,NA,NA,NA,NA,NA,NA,1.0088999999761654,NA,NA,NA,2.6941999999880863
999735,NA,NA,NA,NA,562.1332999999523,NA,NA,NA,NA,NA,30,NA,560.8847999999523,554.4223999999762,NA,NA,NA,NA,NA,NA,0.8433999999762136,NA,NA,NA,5.942300000011983
999735,NA,NA,NA,NA,583.9598999999762,NA,NA,NA,NA,NA,18,NA,581.8946999999881,562.9865,NA,NA,NA,NA,NA,NA,0.8093000000119446,NA,NA,NA,18.39250000000004
999735,NA,NA,NA,NA,589.0918999999761,NA,NA,NA,NA,NA,25,NA,588.0928999999761,584.7793999999761,NA,NA,NA,NA,NA,NA,0.8578000000119346,NA,NA,NA,2.7956999999880736
999735,NA,NA,NA,NA,593.807199999988,NA,NA,NA,NA,NA,47,NA,592.3255,589.9607999999523,NA,NA,NA,NA,NA,NA,0.7081000000238191,NA,NA,NA,1.84439999997619
999735,NA,NA,NA,NA,602.2540999999642,NA,NA,NA,NA,NA,22,NA,600.9577999999523,594.5266999999881,NA,NA,NA,NA,NA,NA,0.5771000000238473,NA,NA,NA,5.9144999999999754
999735,NA,NA,NA,NA,612.0676999999881,NA,NA,NA,NA,NA,26,NA,610.8187999999523,602.8403999999762,NA,NA,NA,NA,NA,NA,1.1596000000238291,NA,NA,NA,7.461500000000001
999735,NA,NA,NA,NA,616.8495999999642,NA,NA,NA,NA,NA,58,NA,614.8012999999523,613.2376999999881,NA,NA,NA,NA,NA,NA,0.6253000000119755,NA,NA,NA,1.045100000023922
999735,NA,NA,NA,NA,621.4147999999523,NA,NA,NA,NA,NA,40,NA,620.1661999999881,617.4865999999643,NA,NA,NA,NA,NA,NA,0.4931999999881782,NA,NA,NA,2.165599999964229
999735,NA,NA,NA,NA,626.9630999999642,NA,NA,NA,NA,NA,52,NA,625.6812999999523,621.9180999999643,NA,NA,NA,NA,NA,NA,0.5258999999761045,NA,NA,NA,3.244000000000028
999735,NA,NA,NA,NA,631.0617999999523,NA,NA,NA,NA,NA,20,NA,629.9628999999761,627.4993999999762,NA,NA,NA,NA,NA,NA,0.5086000000237618,NA,NA,NA,1.9467999999523045
999735,NA,NA,NA,NA,639.792699999988,NA,NA,NA,NA,NA,13,NA,637.4275999999643,631.5815,NA,NA,NA,NA,NA,NA,0.5275000000000318,NA,NA,NA,5.3268000000119855
999735,NA,NA,NA,NA,650.605699999988,NA,NA,NA,NA,NA,42,NA,649.5232999999523,640.329,NA,NA,NA,NA,NA,NA,0.40769999998804,NA,NA,NA,8.680500000000052
999735,NA,NA,NA,NA,656.5872999999523,NA,NA,NA,NA,NA,48,NA,655.0558999999762,651.025,NA,NA,NA,NA,NA,NA,0.4766999999881136,NA,NA,NA,3.5103000000118527
999735,NA,NA,NA,NA,659.6366999999881,NA,NA,NA,NA,NA,55,NA,658.671,657.0741999999881,NA,NA,NA,NA,NA,NA,0.4429999999999836,NA,NA,NA,1.0781000000238237
999735,NA,NA,NA,NA,665.3847999999523,NA,NA,NA,NA,NA,11,NA,664.052199999988,660.0891999999881,NA,NA,NA,NA,NA,NA,0.49219999998808817,NA,NA,NA,3.443600000023934
999735,NA,NA,NA,NA,669.3345999999642,NA,NA,NA,NA,NA,54,NA,668.201199999988,665.8870999999642,NA,NA,NA,NA,NA,NA,0.3911999999880891,NA,NA,NA,1.7947999999523745
999735,NA,NA,NA,NA,677.3806999999881,NA,NA,NA,NA,NA,12,NA,675.6983999999761,669.7368999999761,NA,NA,NA,NA,NA,NA,0.8253999999760708,NA,NA,NA,5.446399999976165
999735,NA,NA,NA,NA,681.8795,NA,NA,NA,NA,NA,37,NA,680.7472999999524,678.2175,NA,NA,NA,NA,NA,NA,0.8224000000357137,NA,NA,NA,2.0103000000118527
999735,NA,NA,NA,NA,690.2270999999643,NA,NA,NA,NA,NA,57,NA,688.4281999999881,682.7148999999762,NA,NA,NA,NA,NA,NA,0.6960000000000264,NA,NA,NA,5.192999999999984
999735,NA,NA,NA,NA,698.2578999999762,NA,NA,NA,NA,NA,59,NA,695.6593999999761,690.9300999999642,NA,NA,NA,NA,NA,NA,0.5271999999880563,NA,NA,NA,4.210499999999911
999735,NA,NA,NA,NA,707.0880999999642,NA,NA,NA,NA,NA,41,NA,704.6398999999761,698.7937999999523,NA,NA,NA,NA,NA,NA,1.280599999964238,NA,NA,NA,5.3284000000356855
999735,NA,NA,NA,NA,711.7032999999523,NA,NA,NA,NA,NA,43,NA,710.4715,708.3753999999761,NA,NA,NA,NA,NA,NA,1.126199999987989,NA,NA,NA,1.5779999999999743
999735,NA,NA,NA,NA,717.234699999988,NA,NA,NA,NA,NA,19,NA,715.3370999999643,712.8392999999523,NA,NA,NA,NA,NA,NA,1.6758999999761954,NA,NA,NA,1.977399999976228
999735,NA,NA,NA,NA,728.4980999999642,NA,NA,NA,NA,NA,6,NA,726.8162999999523,718.9208999999762,NA,NA,NA,NA,NA,NA,0.6426999999880536,NA,NA,NA,7.375999999999976
999735,NA,NA,NA,NA,733.6131999999881,NA,NA,NA,NA,NA,36,NA,732.547699999988,729.1510999999642,NA,NA,NA,NA,NA,NA,0.4753999999761618,NA,NA,NA,2.8780000000000427
999735,NA,NA,NA,NA,738.0285,NA,NA,NA,NA,NA,60,NA,735.6465999999642,734.0995999999642,NA,NA,NA,NA,NA,NA,1.2593999999762673,NA,NA,NA,1.0275000000000318
999735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739.2993999999761,NA,NA
